CompoundID,P3_ChloraPrep_EndPoint.1,P3_ChloraPrep_EndPoint.2,P3_ChloraPrep_EndPoint.3,P3_ChloraPrep_Baseline.1,P3_ChloraPrep_Baseline.2,P3_ChloraPrep_Baseline.3,P3_ChloraPrep_PostIntervention.1,P3_ChloraPrep_PostIntervention.2,P3_ChloraPrep_PostIntervention.3,P3_FullSurgicalPrep_EndPoint.1,P3_FullSurgicalPrep_EndPoint.2,P3_FullSurgicalPrep_EndPoint.3,P3_FullSurgicalPrep_Baseline.1,P3_FullSurgicalPrep_Baseline.2,P3_FullSurgicalPrep_Baseline.3,P3_FullSurgicalPrep_PostIntervention.1,P3_FullSurgicalPrep_PostIntervention.2,P3_FullSurgicalPrep_PostIntervention.3,P3_Water_EndPoint.1,P3_Water_EndPoint.2,P3_Water_EndPoint.3,P3_Water_Baseline.1,P3_Water_Baseline.2,P3_Water_Baseline.3,P3_Water_PostIntervention.1,P3_Water_PostIntervention.2,P3_Water_PostIntervention.3
EtherPC.16:1e_18:1__Np,4.71E-06,1.30E-05,1.02E-05,9.70E-05,9.38E-05,1.52E-05,8.75E-05,4.17E-05,8.24E-06,3.62E-05,1.27E-05,2.68E-05,2.31E-05,1.42E-05,9.59E-05,7.99E-06,0.000138161,0.000167423,0,0.000105891,1.57E-05,1.42E-05,2.13E-05,0.000222338,3.87E-05,0.000119416,3.38E-05
EtherPC.16:1e_20:4__Np,0.000102553,5.61E-05,0.000133735,0.000118678,0.000141297,0.000188545,0.000139154,0.000148588,0.000185696,0.000174845,0.0001943,0.000255364,0.00014401,0.000128265,0.000236249,0.000101859,0.000203785,0.00024025,0.000143324,0.000120817,0.000180551,0.000207426,0.000129525,0.000200664,0.000227714,0.000168928,0.000171922
EtherPC.18:1e_16:0__Np,0.0001244,0.000125534,0.000206763,0.000193767,0.000228168,0.000432374,0.000216151,0.000296653,0.000299541,0.000240448,0.000307772,0.000444753,0.000250273,0.000274143,0.000388612,0.000247464,0.000374372,0.00044508,0.000345668,0.000262481,0.00022453,0.000311918,0.000374175,0.000270543,0.000362294,0.000432476,0.000290151
EtherPC.18:1e_20:4__Np,5.46E-05,5.92E-05,0.00010979,0.000147915,0.000182013,0.000318098,0.000157014,0.000170236,0.000223197,0.000115782,0.000124304,0.000200326,0.000193129,0.000178009,0.000237805,0.000135503,0.000202976,0.000265087,3.26E-05,0.000117126,0.000149299,0.000242772,0.00022258,0.000145727,0.00021669,0.000234051,0.000173434
EtherPC.18:2e_18:2__Np,4.83E-05,5.20E-05,8.24E-05,3.96E-05,3.89E-05,0.000102909,8.07E-05,0.000118316,0.000138904,0.000127632,0.000136907,0.00013431,8.10E-05,7.97E-05,4.38E-05,0.000101011,0.000132794,0.000108582,4.59E-05,7.76E-05,0.000102599,6.77E-05,0.000101942,9.28E-05,0.00017719,0.000123294,9.52E-05
EtherPC.18:2e_20:4__Np,0.000187513,0.000108124,0.000263843,0.000144017,9.56E-05,0.000107034,0.000331367,0.000359853,0.000477986,0.000294684,0.000337698,0.000599936,0.000157929,0.000200702,0.000225036,0.000260363,0.000429207,0.00047537,0.000165079,0.000250044,0.000313786,0.000232517,0.000223162,0.000223025,0.000474425,0.00044059,0.000338305
EtherPE.14:1e_20:4__Np,1.83E-05,1.81E-05,2.09E-05,3.67E-05,3.75E-05,6.37E-05,3.26E-05,4.17E-05,3.61E-05,2.51E-05,4.14E-05,4.64E-05,6.06E-05,4.81E-05,7.67E-05,2.73E-05,3.70E-05,5.64E-05,1.71E-05,2.44E-05,3.56E-05,6.04E-05,4.47E-05,8.58E-05,3.93E-05,3.47E-05,2.95E-05
EtherPE.16:1e_16:1__Np,0.000226026,5.17E-05,5.76E-05,4.15E-05,4.90E-05,0.000218734,6.57E-05,0.00016102,1.37E-05,9.16E-05,1.76E-05,0.000149607,0.000340508,2.95E-05,4.36E-05,7.50E-05,9.54E-05,0.000102968,2.69E-05,6.24E-05,0.00021646,0.000237367,0.000118872,0.000284432,0.000169037,7.69E-05,9.02E-05
EtherPE.16:1e_18:1__Np,0.000111971,0.000142925,0.000247231,0.000168202,0.00026625,0.00037848,0.000222064,0.000233553,0.0002011,0.00023455,0.000326378,0.000363519,0.000312623,0.00025659,0.000349996,0.000192033,0.000321546,0.000415802,0.000125433,0.000154264,0.000223396,0.000316774,0.000254867,0.000332258,0.000391841,0.00030408,0.000255327
EtherPE.16:1e_18:2__Np,0.000354773,0.000245589,0.000380923,0.000583005,0.000509294,0.000496573,0.00053179,0.000437554,0.000520987,0.000244847,0.000557938,0.000678387,0.000385674,0.000556086,0.000598253,0.000318662,0.000488348,0.000393665,0.000171152,0.000305065,0.000337831,0.000690372,0.000524916,0.000954068,0.000343683,0.000380478,0.000388726
EtherPE.16:1e_20:4__Np,0.000425075,0.000283951,0.000551001,0.000756048,0.000701712,0.001087144,0.000610358,0.000694367,0.001203271,0.000672409,0.000746867,0.000906191,0.000823039,0.000701213,0.001092468,0.000562018,0.000892894,0.001031594,0.000480627,0.000517267,0.000658749,0.001178004,0.000804671,0.00097691,0.001115333,0.000873862,0.000786605
EtherPE.16:1e_22:4__Np,7.75E-05,5.95E-05,9.70E-05,0.000138607,0.000119939,0.000337656,0.00016821,0.000127627,0.000191134,0.000102192,0.000197249,0.000237948,0.000200607,0.000203079,0.000273961,0.000180477,0.000116073,0.000296287,6.97E-05,0.000106204,0.000198039,0.000203325,0.000115652,0.000216344,0.000286063,0.000144427,0.000216559
EtherPE.18:1e_20:4__Np,0.000652657,0.000470618,0.000876395,0.000999104,0.001094911,0.002034194,0.001036952,0.001174603,0.001867087,0.001027255,0.001317686,0.001593371,0.001229955,0.001183635,0.001962021,0.001108979,0.001405244,0.001841864,0.000566814,0.000938067,0.001162913,0.001553097,0.001286769,0.001441732,0.002121837,0.00176961,0.00138858
EtherPE.18:2e_18:2__Np,0.000242536,0.00010878,0.000165201,0.000251652,0.000203279,0.000401067,0.000266064,0.000224523,0.000390891,0.000257222,0.000348724,0.000422445,0.000197879,0.00018614,0.000509978,0.000168439,0.000339663,0.000282508,0.000192101,0.000121062,0.000252412,0.000309396,0.000190392,0.000305616,0.000776534,0.000651389,0.000303294
EtherPE.18:2e_20:4__Np,0.000755135,0.000603664,0.001034713,0.001394418,0.00144603,0.002367963,0.001295052,0.001361714,0.002266107,0.001134483,0.00152005,0.002034977,0.001750885,0.001492549,0.002271205,0.001298294,0.001996331,0.002228254,0.000730644,0.001009449,0.001176302,0.002062902,0.001569702,0.0019161,0.002305847,0.002080841,0.001607381
EtherPE.18:2e_22:4__Np,9.04E-05,6.50E-05,0.000131847,0.000139308,0.000183823,0.000283722,0.000164091,0.00018677,0.000233927,0.000106508,9.30E-05,0.000253338,0.00018282,0.000163823,0.000251237,8.45E-05,0.0002561,0.000310531,8.89E-05,0.000130937,0.000122925,0.000250876,0.00011373,0.000199033,0.000273461,0.000284108,0.000205031
EtherPE.18:2e_22:6__Np,3.86E-05,2.52E-05,1.35E-05,4.30E-05,4.38E-05,5.86E-05,2.60E-05,3.35E-05,4.86E-05,4.19E-05,4.43E-05,7.09E-05,5.60E-05,4.01E-05,0.000113883,5.70E-05,3.81E-05,5.82E-05,1.57E-05,3.46E-05,2.39E-05,7.00E-05,5.79E-05,5.07E-05,5.75E-05,4.97E-05,5.63E-05
EtherPE.18:3e_18:2__Np,2.56E-05,6.52E-06,2.56E-05,3.46E-05,3.94E-05,4.45E-05,9.65E-06,1.77E-05,5.49E-05,4.42E-05,3.10E-05,2.06E-05,3.61E-05,2.53E-05,4.68E-05,3.52E-05,2.97E-05,5.18E-05,0,2.38E-05,3.17E-05,4.84E-05,5.10E-05,4.20E-05,6.09E-05,7.85E-05,3.92E-05
EtherPE.40:7e__Np,0.000105442,4.91E-05,9.70E-05,0.000187176,0.000182843,0.000301925,0.000170376,0.000183217,0.000286206,5.45E-05,0.000196816,0.000245662,0.000213291,0.00014232,0.000206793,0.000163725,0.000262815,0.000283818,9.54E-05,0.000137683,0.000165991,0.000251399,6.23E-05,0.000197741,0.000284474,0.000310251,0.000227104
FA.16:0__Np,0.001313945,0.000983916,0.001133826,0.000807776,0.000919002,0.001588104,0.00097298,0.001556308,0.001294817,0.001058829,0.001286862,0.002140359,0.001064681,0.001204144,0.001091466,0.000966226,0.001144898,0.001399282,0.001361056,0.001461422,0.00160669,0.001503653,0.001571698,0.001307671,0.001500551,0.002015146,0.000976876
FA.16:0_1__Np,5.67E-05,8.13E-05,6.55E-05,5.19E-05,4.48E-05,3.42E-05,3.70E-05,7.00E-05,4.30E-05,4.45E-05,6.85E-05,9.45E-05,8.01E-05,5.83E-05,4.95E-05,4.95E-05,3.15E-05,3.24E-05,4.80E-05,3.52E-05,5.28E-05,6.55E-05,4.44E-05,7.33E-05,4.37E-05,5.27E-05,4.03E-05
FA.16:1__Np,0.001484481,0.000301813,0.000387847,0.00033307,0.000155129,0.000412202,0.000318695,0.000408973,0.00032853,0.00043318,0.00057592,0.000678081,0.000547891,0.000710032,0.000174744,0.000171181,0.000256533,0.000493099,0.00189857,0.000626535,0.000957166,0.000647959,0.00024785,0.000514921,0.000332803,0.000389915,0.000296732
FA.17:0__Np,0.00010433,0.000115602,0.000138756,8.46E-05,0.000142229,0.000251928,0.000162896,0.000199381,0.000148732,0.000139434,0.000193777,0.000264143,0.000131227,0.000164283,0.000173337,0.000136124,0.000134413,0.00019783,6.27E-05,0.000115184,0.000138871,0.00014424,0.000241957,0.0001481,0.000172268,0.00020656,0.000109811
FA.18:0__Np,0.001359636,0.001259464,0.00140075,0.000873407,0.000903071,0.001836515,0.000917549,0.001838731,0.001389155,0.001297279,0.001563407,0.002710218,0.001217594,0.001263904,0.00117823,0.00097821,0.001208497,0.001445383,0.001671232,0.00167059,0.001779777,0.001497315,0.002660565,0.001476654,0.001712738,0.002248636,0.001018095
FA.18:0_1__Np,0,7.68E-05,1.18E-05,0,0.000108184,0,0,0,2.05E-05,3.77E-05,4.11E-05,0.000109304,0,6.96E-06,2.52E-05,1.13E-05,0,1.64E-05,4.19E-05,0,0,0,3.16E-05,0.000103771,0,0.000127576,4.02E-05
FA.18:1__Np,0.003293084,0.001815763,0.002354833,0.00069506,0.000754971,0.001856271,0.001372359,0.001797528,0.002547797,0.00167691,0.002047119,0.003840299,0.001175175,0.001265212,0.001626752,0.001078205,0.001373153,0.001648721,0.005444734,0.004890167,0.004894974,0.001514462,0.001224104,0.001157605,0.004766598,0.005433118,0.001954543
FA.18:2__Np,0.0014908,0.000961512,0.001210639,0.000326907,0.00031639,0.00065956,0.000610949,0.000781459,0.000986599,0.00081957,0.000991331,0.001645157,0.000434442,0.000454248,0.000603173,0.000514587,0.000694289,0.000787159,0.002032334,0.001760784,0.00186414,0.000542423,0.000413132,0.000430863,0.001551408,0.001913323,0.000771517
FA.19:0__Np,2.01E-05,1.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74E-05,0,1.76E-05,0,0,0,0,0,0
FA.20:0__Np,0.000299267,0.000244109,0.000189596,0.000150724,0.000120162,0.000203988,0.000130383,0.000199921,0.000215148,0.0001453,0.00017106,0.000267475,0.000241307,0.000198064,0.000127151,0.000130474,0.000102579,0.000117528,0.000423109,0.000192419,0.000302826,0.000255445,0.000139744,0.0002221,0.000146008,0.000234474,0.000136386
FA.20:0_1__Np,5.68E-05,5.05E-05,6.83E-05,2.67E-05,8.19E-05,4.32E-05,0,6.93E-05,5.42E-05,0,0.000137263,8.28E-05,6.88E-05,1.96E-05,3.74E-05,0,0,3.56E-05,0.000111209,0,0,0,0,9.25E-05,0,7.99E-05,5.83E-05
FA.20:0_2__Np,2.76E-05,3.30E-05,2.70E-05,1.78E-05,0,2.46E-05,1.98E-05,0,2.57E-05,0,2.45E-05,0,3.36E-05,1.93E-05,1.93E-05,2.00E-05,0,0,1.65E-05,1.38E-05,0,2.13E-05,0,3.04E-05,0,0,1.60E-05
FA.20:0_3__Np,2.82E-05,3.40E-05,2.69E-05,1.61E-05,0,0,0,0,2.88E-05,0,0,3.47E-05,3.33E-05,0,0,1.82E-05,0,0,1.69E-05,0,0,2.28E-05,0,0,0,0,0
FA.20:1__Np,0.000786973,0.000356807,0.0003181,0.000137005,8.90E-05,0.000229874,0.00014493,0.000296185,0.000262097,0.000433197,0.000413227,0.000612048,0.000250872,0.000229435,0.000143353,9.69E-05,0.000127265,0.000235531,0.001274007,0.000492492,0.000740545,0.000252057,0.000492965,0.00032696,0.000433997,0.000487926,0.000191528
FA.20:3__Np,0.000172298,0.00010376,0.000133825,2.20E-05,2.38E-05,4.44E-05,5.79E-05,6.65E-05,7.44E-05,0.000116462,0.000160104,0.000318429,2.83E-05,2.82E-05,3.73E-05,4.41E-05,7.51E-05,7.44E-05,0.000169432,0.000119152,0.000157343,4.56E-05,3.18E-05,2.92E-05,0.000155106,0.000171421,6.80E-05
FA.21:0__Np,0.000133939,0.000142174,0.000106946,7.24E-05,5.18E-05,7.07E-05,6.47E-05,0.000109596,0.000120523,6.27E-05,8.96E-05,0.00011703,9.57E-05,7.83E-05,5.65E-05,6.02E-05,4.11E-05,4.09E-05,0.000154016,6.64E-05,0.00014364,0.000107952,4.69E-05,8.62E-05,7.28E-05,9.76E-05,6.81E-05
FA.21:0_1__Np,2.09E-05,1.59E-05,2.49E-05,1.58E-05,0,0,0,0,2.33E-05,0,0,0,1.85E-05,0,0,0,0,0,1.24E-05,0,0,2.19E-05,0,0,0,0,0
FA.22:0__Np,0.001222246,0.001280004,0.000930968,0.000669677,0.000533674,0.000698089,0.000601988,0.000903218,0.001082544,0.000594753,0.000838476,0.00117215,0.001083793,0.000796513,0.000532361,0.00063394,0.000432578,0.000453866,0.001526916,0.000711682,0.001302419,0.001076765,0.000442627,0.000821503,0.000669412,0.001035115,0.000628707
FA.22:0_1__Np,0.000126637,0.000129591,3.49E-06,0.000353019,0.000563018,8.24E-05,0.000327207,0.000132271,0.00017372,0.000498315,0.000342746,8.93E-05,0.000528139,0.000373102,0.000174566,0.000240105,0.00020073,0.000229692,0.000554523,5.60E-05,8.63E-06,0,9.94E-05,0.000585333,0.000101047,0.000290461,0.000170527
FA.22:0_2__Np,0.000109789,0.000213444,5.41E-05,0.000112402,1.00E-04,0.000118402,9.18E-05,0.000160837,0.000122527,0.000111369,0.000135901,0.000178438,0.000162241,0.000116018,7.94E-05,7.90E-05,7.24E-05,7.95E-05,9.31E-05,6.56E-05,5.80E-05,0.000120074,9.20E-05,0.000151359,9.11E-05,0.000147978,8.81E-05
FA.22:0_3__Np,8.41E-05,0.000133711,0.00010822,9.51E-05,0.000103837,8.18E-05,5.96E-05,9.46E-05,0.000103438,6.73E-05,0.000130356,0.000107876,0.000127732,8.69E-05,4.22E-05,5.66E-05,3.21E-05,3.34E-05,6.52E-05,5.39E-05,8.82E-05,9.65E-05,4.35E-05,9.22E-05,4.79E-05,7.34E-05,4.56E-05
FA.22:0_4__Np,3.64E-05,1.04E-05,0,3.53E-05,2.85E-05,2.97E-05,2.32E-05,0.000161127,3.79E-05,2.56E-05,5.56E-05,3.95E-05,4.49E-05,4.24E-05,0,1.87E-05,4.89E-05,0,3.64E-05,1.74E-05,9.67E-06,2.79E-05,0,0,0,0,0
FA.22:0_5__Np,2.04E-05,2.94E-05,2.45E-05,1.70E-05,2.83E-05,3.20E-05,0,2.44E-05,3.16E-05,0,1.47E-05,0,2.43E-05,1.83E-05,0,1.60E-05,0,0,1.38E-05,0,0,1.92E-05,0,2.16E-05,0,0,0
FA.22:1__Np,0.001215681,0.000373071,0.000269681,0.000305576,0.000168862,0.000403712,0.000175546,0.000236432,0.000222695,0.0004428,0.000296427,0.000455921,0.000494106,0.000583073,0.000195224,0.000126464,9.21E-05,0.000148952,0.002401652,0.000455966,0.000954353,0.000707003,0.000249295,0.000683522,0.000128649,0.000288979,0.000192473
FAHFA.16:0_2:0__Np,2.22E-05,2.08E-05,2.99E-05,1.78E-05,1.76E-05,2.85E-05,1.63E-05,3.70E-05,3.21E-05,2.20E-05,4.89E-05,9.73E-05,3.55E-05,3.35E-05,3.10E-05,2.52E-05,3.59E-05,4.80E-05,3.95E-05,3.55E-05,2.90E-05,4.71E-05,4.38E-05,2.43E-05,3.32E-05,5.58E-05,2.04E-05
FAHFA.16:1_18:3__Np,8.78E-05,1.12E-05,1.59E-05,1.40E-05,0,1.45E-05,1.35E-05,1.39E-05,9.46E-06,1.65E-05,2.04E-05,1.94E-05,2.09E-05,3.43E-05,0,0,1.09E-05,2.21E-05,7.55E-05,3.46E-05,5.57E-05,3.09E-05,0,2.00E-05,8.74E-06,0,1.06E-05
FAHFA.16:1_8:0__Np,4.57E-05,0,0,8.51E-06,0,0,0,0,0,0,0,0,2.56E-05,3.00E-05,0,0,0,0,3.59E-05,0,0,4.18E-05,0,2.03E-05,0,0,0
FAHFA.16:1_9:0__Np,2.37E-05,0,0,8.36E-06,0,0,0,0,0,0,0,0,2.31E-05,1.66E-05,0,0,0,0,1.20E-05,0,0,2.46E-05,0,1.17E-05,0,0,0
HexCer_NDS.d36:1__Np,2.85E-05,5.49E-05,4.65E-05,7.95E-05,6.97E-05,8.01E-05,6.89E-05,7.96E-05,0.000104389,7.42E-05,7.91E-05,0.000100042,6.26E-05,7.96E-05,7.82E-05,5.84E-05,5.98E-05,7.36E-05,5.82E-05,4.13E-05,7.12E-05,8.64E-05,7.00E-05,9.05E-05,6.75E-05,3.07E-05,7.16E-05
HexCer_NDS.d42:0__Np,9.38E-05,0.000356965,0.000205542,0.000323782,0.000175537,0.000246178,0.0002628,8.79E-05,5.17E-06,0.000193704,0.000437629,0.000607134,0.00033094,0.000239957,0.000268067,0.000191434,0.000238958,0.000302101,0.00029545,0.000171083,0.000296154,0.000119649,0.000283742,0.000270888,0.000110871,0.000154521,0.000120034
LPC.16:0/0:0__Np,2.47E-05,2.30E-05,3.17E-05,5.47E-05,5.71E-05,7.86E-05,6.04E-05,6.69E-05,6.18E-05,3.87E-05,5.29E-05,6.66E-05,8.66E-05,8.17E-05,6.29E-05,3.09E-05,4.48E-05,6.62E-05,2.26E-05,2.51E-05,2.59E-05,8.08E-05,5.61E-05,6.65E-05,6.54E-05,7.50E-05,5.18E-05
LPC.16:1/0:0__Np,1.21E-05,9.67E-06,2.15E-05,2.27E-05,3.93E-05,5.16E-05,3.23E-05,4.16E-05,3.59E-05,2.85E-05,3.23E-05,0,5.92E-05,3.58E-05,4.30E-05,1.95E-05,2.62E-05,5.17E-05,7.28E-06,1.34E-05,3.11E-05,5.88E-05,4.96E-05,6.79E-05,2.43E-05,1.94E-05,2.00E-05
LPC.18:0/0:0__Np,4.25E-05,3.43E-05,3.99E-05,6.12E-05,4.97E-05,9.02E-05,7.90E-05,0.000108606,0.000113881,4.83E-05,6.28E-05,0.000107751,8.69E-05,7.65E-05,8.96E-05,4.22E-05,6.18E-05,7.03E-05,6.99E-05,3.38E-05,4.95E-05,8.68E-05,7.41E-05,6.84E-05,0.000122723,0.000174644,8.32E-05
LPC.18:1/0:0__Np,1.71E-05,2.29E-05,4.28E-05,3.55E-05,5.65E-05,5.30E-05,5.12E-05,6.19E-05,6.52E-05,5.12E-05,6.11E-05,4.59E-05,4.61E-05,3.24E-05,4.01E-05,2.92E-05,4.36E-05,6.31E-05,1.34E-05,2.65E-05,5.19E-05,5.36E-05,4.68E-05,5.83E-05,4.61E-05,4.64E-05,3.95E-05
LPC.18:1/0:0(d7)__Np,0.000835502,0.000893784,0.000970771,0.000547019,0.000998513,0.001667468,0.001039208,0.001283093,0.000975133,0.001004374,0.001356493,0.002134191,0.000981417,0.001251055,0.001232855,0.000946378,0.001026764,0.001421279,0.000387087,0.000967815,0.00093773,0.001019132,0.001566723,0.001075021,0.001196482,0.001597513,0.000814261
LPC.18:1/0:0(d7)_1__Np,5.84E-05,5.87E-05,6.57E-05,4.18E-05,8.32E-05,0.000129738,7.86E-05,9.52E-05,7.04E-05,8.12E-05,0.000101926,0.000164179,6.12E-05,0.00010706,8.47E-05,7.29E-05,8.02E-05,0.000113947,3.61E-05,8.55E-05,7.68E-05,6.21E-05,0.000121008,8.42E-05,8.99E-05,0.000127474,6.43E-05
LPC.18:2/0:0__Np,1.48E-05,2.32E-05,5.21E-05,4.24E-05,6.60E-05,5.94E-05,4.07E-05,6.11E-05,7.15E-05,6.62E-05,6.34E-05,4.94E-05,4.68E-05,3.42E-05,5.05E-05,3.63E-05,4.09E-05,5.46E-05,1.55E-05,2.52E-05,5.15E-05,5.35E-05,3.62E-05,5.44E-05,5.75E-05,5.65E-05,4.31E-05
LPE.16:0__Np,0,0,0,0,0,0,0,0,0,0,0,0,1.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPE.18:0__Np,2.35E-05,1.33E-05,2.13E-05,2.16E-05,1.85E-05,4.00E-05,3.36E-05,3.14E-05,5.29E-05,3.51E-05,4.17E-05,6.70E-05,2.41E-05,2.49E-05,3.59E-05,2.58E-05,3.10E-05,3.74E-05,3.53E-05,2.37E-05,3.22E-05,2.35E-05,2.81E-05,2.48E-05,5.29E-05,4.83E-05,2.75E-05
LPE.18:1__Np,0,0,0,9.33E-06,0,0,1.65E-05,0,1.83E-05,1.71E-05,0,0,2.06E-05,0,1.89E-05,0,0,2.31E-05,0,0,0,1.83E-05,0,0,2.05E-05,0,1.54E-05
LPE.18:1_1__Np,0,0,0,1.06E-05,0,0,0,0,0,0,0,0,1.62E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPE.18:1(d7)__Np,0.00018062,0.000187141,0.000202107,0.000110552,0.000221039,0.000318243,0.000222531,0.000261972,0.000203723,0.000212551,0.000260059,0.000396304,0.000211184,0.000243138,0.000248618,0.000203143,0.000221864,0.000264537,7.97E-05,0.000211698,0.0001787,0.000190031,0.000309499,0.000242041,0.000246913,0.000341762,0.000176813
LPE.18:1(d7)_1__Np,2.08E-05,1.94E-05,2.21E-05,1.02E-05,2.41E-05,4.00E-05,2.52E-05,2.11E-05,2.34E-05,2.54E-05,1.80E-05,4.32E-05,2.44E-05,2.88E-05,2.78E-05,2.38E-05,2.48E-05,2.58E-05,1.14E-05,2.64E-05,2.62E-05,2.21E-05,2.54E-05,3.22E-05,2.46E-05,4.05E-05,2.00E-05
LPE.18:2__Np,0,0,1.63E-05,1.19E-05,2.04E-05,0,0,1.63E-05,1.91E-05,1.57E-05,2.10E-05,0,0,0,1.64E-05,0,1.67E-05,0,0,0,0,1.62E-05,0,0,2.06E-05,0,1.61E-05
LPE.20:4__Np,0,0,0,1.14E-05,1.65E-05,0,0,2.05E-05,1.84E-05,1.56E-05,2.20E-05,0,2.28E-05,0,1.82E-05,0,1.57E-05,2.01E-05,1.05E-05,0,0,1.68E-05,0,0,2.60E-05,2.75E-05,1.17E-05
PC.14:0_14:0__Np,0,0,0.00013568,0,0,0.000186414,5.38E-05,0,0.000105039,0.000135034,0.000178499,0.0002799,0.000210246,0.000167438,8.30E-05,7.92E-05,0.000106603,8.86E-05,0,5.06E-05,0.000179972,0,5.67E-05,0.00020583,0.000148612,8.70E-05,5.96E-05
PC.14:0_16:0__Np,0.000106435,0.00011265,0.000186833,0.000150278,0.000173881,0.000252094,0.000190672,0.000230961,0.000258576,0.000231703,0.000225344,0.000330722,0.000197685,0.000171122,0.000199576,0.000136692,0.000217616,0.000280758,0.000136407,0.000111993,0.0001877,0.000194795,0.000237336,0.000212938,0.000291574,0.000269991,0.000199313
PC.14:0_16:1__Np,0.000194407,4.24E-05,5.85E-05,0.000135616,0.000204174,0.000326111,0.00019263,0.000209803,0.000184631,0.000128276,0.0001069,0.000202932,0.000508621,0.000423944,0.000384976,1.44E-05,0.000147257,0.000304915,4.14E-05,6.01E-05,6.34E-05,0.000452741,0.000412338,0.000523291,0.000140634,0.000122725,9.21E-05
PC.15:0_16:1__Np,0,0,0,2.48E-05,6.71E-05,9.32E-05,0,1.62E-05,0,0,0,0,0.000186247,3.74E-05,0.000175413,0,0,0.000139131,0,0,0,0.000175391,8.77E-05,0.000205453,0,0,0
PC.15:0_18:1__Np,0.000109035,0.000185747,0.000285271,0.000231585,0.000346465,0.000566644,0.000148925,0.000213484,0.000379028,0.000287391,0.000285733,0.000331539,0.000276707,0.000221288,0.000153047,0.0002249,0.000264578,0.000309164,3.19E-05,0.000153784,0.000128101,0.000326142,0.00027545,0.000341319,0.000260149,0.000133904,0.000274154
PC.15:0_18:1(d7)__Np,0.00860621,0.009335998,0.009890176,0.005517411,0.010869838,0.017754047,0.010488819,0.01299913,0.009273584,0.010925634,0.013835071,0.020914767,0.010240765,0.012946608,0.012555709,0.010845611,0.011893872,0.016227693,0.004133879,0.010657304,0.010633632,0.010496121,0.016489724,0.011640244,0.012460095,0.017000915,0.008603963
PC.15:0_18:2__Np,5.24E-05,5.92E-05,0.000151839,0.000203163,2.02E-05,0.000219358,0.000148056,0.000189366,0.000249592,0.000189233,0.000212336,0.000185226,0.00012264,0.000111365,0.000169491,0.00016158,0.000125343,0.000167113,2.69E-06,2.35E-05,0.000114806,0.000249227,0.000217667,0.000252296,0.000122537,6.91E-05,0.000122594
PC.16:0_16:0__Np,0.000546637,0.000528786,0.000839257,0.000815719,0.0009161,0.001545394,0.000828859,0.001187272,0.001472809,0.001012858,0.001156012,0.001748818,0.000986545,0.000937912,0.001223318,0.000861494,0.001197518,0.00153202,0.000524768,0.000779718,0.000910874,0.001209199,0.001170315,0.001096316,0.001580548,0.001636285,0.001089768
PC.16:0_16:1__Np,0.000420781,0.000284925,0.000553837,0.000762694,0.001183668,0.001589226,0.000898916,0.001035154,0.000836333,0.000766219,0.000711604,0.000922822,0.002628761,0.001701508,0.001912151,0.000398041,0.000770116,0.001511148,0.000444541,0.00035287,0.000664758,0.001980365,0.001850707,0.002317863,0.000954773,0.000626468,0.000548885
PC.16:0_18:0__Np,0.00011413,4.60E-05,0.00024259,0.000123717,0.000155588,0.000314629,0.000225492,0.00030867,0.000461576,0.00019962,0.000375965,0.000742698,7.44E-05,0.000166206,0.000213858,0.000214349,0.000352009,0.000361225,0.000158,0.000195598,0.000197129,0.000229345,0.00023724,0.000160243,0.000482525,0.000466187,0.000293454
PC.16:0_18:1__Np,0.00153135,0.001223966,0.001991998,0.002188365,0.002647575,0.004165463,0.002487746,0.002971898,0.003468262,0.002171,0.002712336,0.004051636,0.002998728,0.002875665,0.003542363,0.002142223,0.003089099,0.003677796,0.001048884,0.001718298,0.0021881,0.00352323,0.003371978,0.003379632,0.004160765,0.003961698,0.002661474
