CompoundID,CompoundName,Formula,Phase,Mass,RT,P2_ChloraPrep_EndPoint.1,P2_ChloraPrep_EndPoint.2,P2_ChloraPrep_EndPoint.3,P2_ChloraPrep_Baseline.1,P2_ChloraPrep_Baseline.2,P2_ChloraPrep_Baseline.3,P2_ChloraPrep_PostIntervention.1,P2_ChloraPrep_PostIntervention.2,P2_ChloraPrep_PostIntervention.3,P2_FullSurgicalPrep_EndPoint.1,P2_FullSurgicalPrep_EndPoint.2,P2_FullSurgicalPrep_EndPoint.3,P2_FullSurgicalPrep_Baseline.1,P2_FullSurgicalPrep_Baseline.2,P2_FullSurgicalPrep_Baseline.3,P2_FullSurgicalPrep_PostIntervention.1,P2_FullSurgicalPrep_PostIntervention.2,P2_FullSurgicalPrep_PostIntervention.3,P2_Water_EndPoint.1,P2_Water_EndPoint.2,P2_Water_EndPoint.3,P2_Water_Baseline.1,P2_Water_Baseline.2,P2_Water_Baseline.3,P2_Water_PostIntervention.1,P2_Water_PostIntervention.2,P2_Water_PostIntervention.3
PC.18:1_18:2__Np,PC 18:1_18:2,C44 H82 N O8 P,Negative Phase,783.5776,7.59,1772810.929,1842121.841,2052936.054,4779533.718,6170526.187,4736995.053,2294661.038,2113238.063,2990117.88,1853165.752,1460575.926,481614.2091,3874033.074,6744524.029,5241376.936,2259803.51,3111370.934,1792232.077,1911660.467,1531144.456,1529294.902,8512350.38,5314940.075,8289068.334,3345673.995,2363296.812,2956363.164
PC.18:1_20:4__Np,PC 18:1_20:4,C46 H82 N O8 P,Negative Phase,807.5775,7.41,409138.8192,552425.8504,349980.2251,1375446.45,1334561.232,1144898.786,759928.1851,614629.8866,772579.1138,443172.9358,481029.5113,223502.3829,893998.876,1156606.672,1417752.165,614120.4981,937710.7641,731179.4482,200649.819,630576.6874,482160.2633,1703939.576,1221155.83,1611438.132,1041739.296,775675.0222,903455.6842
PC.18:2_18:2__Np,PC 18:2_18:2,C44 H80 N O8 P,Negative Phase,781.5621,6.86,370101.6963,342809.6362,319973.0475,781216.8808,790113.6623,506897.7784,278783.5534,277406.2793,362122.9499,366706.7752,214642.2488,85256.98473,377216.3305,984179.8978,937016.0457,280808.4098,658546.935,277036.0995,283222.2029,264553.5138,266932.1708,1231628.362,1145819.55,1070656.302,741393.8801,384546.5407,526781.6566
PC.18:2_20:2__Np,PC 18:2_20:2,C46 H84 N O8 P,Negative Phase,809.5931,7.77,899126.2111,450347.4125,683584.6913,493889.9484,602660.9355,486983.4631,0,0,0,464643.6807,0,0,387429.2476,103713.1454,483665.513,802968.8629,1694552.296,0,368112.0374,126671.7487,0,121006.5823,523969.3594,691877.7676,1344138.585,0,1264879.997
PC.18:2_20:4__Np,PC 18:2_20:4,C46 H80 N O8 P,Negative Phase,805.5619,6.66,56356.62996,154214.6738,39878.8543,386491.6755,430105.4841,343316.7938,293048.5015,109432.8415,234271.907,84390.37478,159735.8592,38825.21248,203815.3125,503212.3435,423767.6596,166669.9586,216663.9385,155485.8043,60292.42513,140037.9991,66507.4421,576155.3197,460673.3692,486107.2869,323555.3433,215410.9361,313511.3764
PC.19:0_18:2__Np,PC 19:0_18:2,C45 H86 N O8 P,Negative Phase,799.6102,8.9,180273.1734,70764.59969,97267.02084,77618.05642,290671.681,189503.9634,132506.7501,68307.11149,180731.638,197839.6722,5119.633839,180821.6496,253333.5974,131999.1295,298451.6841,95072.59529,336137.3383,143916.9731,175997.7413,138305.9203,236924.351,494458.4617,246209.6813,306983.2904,233643.131,156252.2971,19122.83949
PC.20:1_20:4__Np,PC 20:1_20:4,C48 H86 N O8 P,Negative Phase,835.6087,8.29,46066.43013,104185.7794,60215.73716,143643.4924,254253.8437,135448.2722,152484.0945,53206.63682,116641.5572,67471.80601,77630.61816,43234.25132,40197.53743,175410.1343,172753.1266,74736.24905,196080.6381,98828.76489,42480.37769,109100.0396,69095.50969,198313.8912,261133.9112,297028.1282,236590.4792,104737.0387,109811.2037
PC.20:2_20:4__Np,PC 20:2_20:4,C48 H84 N O8 P,Negative Phase,833.5929,7.48,69122.93894,97668.28502,61383.79579,155231.8895,190353.4625,229218.7782,73804.82471,9404.683609,193861.2186,27328.75842,49409.75734,0,151235.0225,150081.7539,146928.6746,38078.19989,112616.4112,87170.65451,0,52424.58948,75124.79614,260567.7692,75721.44587,127171.6176,144745.664,141752.4241,132814.1469
PC.20:4_20:4__Np,PC 20:4_20:4,C48 H80 N O8 P,Negative Phase,829.5634,6.47,63380.74631,52735.47636,52546.91878,71952.50911,65372.91585,42668.65285,82758.58692,69638.09128,73735.41808,65120.18258,43015.5109,37557.04442,43484.44046,60130.47545,93533.72497,67887.10966,143738.7374,73744.09781,54506.59292,63587.35082,43209.51808,116235.8548,74083.92148,100314.0185,153647.5782,89859.67614,93525.66225
PC.22:0_18:1__Np,PC 22:0_18:1,C48 H94 N O8 P,Negative Phase,843.6717,10.84,58865.7862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9346.719746,0,27338.89537,0,0,0,0,0,181835.2355,208719.3265,0,0
PC.22:1_18:2__Np,PC 22:1_18:2,C48 H90 N O8 P,Negative Phase,839.6402,9.33,63312.52245,27791.8661,40953.34008,0,37585.7857,43146.81373,32613.59558,37387.6792,22195.07297,79662.28308,51229.49636,40107.90733,46305.33377,19328.68181,11662.92144,70111.41718,93208.29538,22266.55404,21783.24773,42646.64167,39018.24782,77578.16603,77223.82562,90257.93993,59232.40977,65338.64995,51739.67682
PC.35:2__Np,PC 35:2,C43 H82 N O8 P,Negative Phase,771.5775,8.04,197845.9916,197081.2707,420437.0062,451422.4971,522282.922,414402.4809,251705.9772,421578.6599,313318.272,214209.9269,34715.4038,384568.6242,447220.2152,290378.0193,297691.4873,261202.5782,711775.3866,430565.7804,569321.5438,427304.4795,319105.9104,790920.6246,598787.6054,772839.2857,705485.8385,186285.8858,344188.7616
PC.37:1__Np,PC 37:1,C45 H88 N O8 P,Negative Phase,801.6268,9.82,820650.4983,575140.5842,1061324.365,533569.4528,573888.7031,466077.7995,618659.3576,669422.5521,681097.9086,633687.8327,340140.328,709414.1302,514698.2085,655399.1714,830581.1854,378293.5532,1330802.312,691908.893,955897.4725,743208.4559,1038999.963,900479.7382,748332.9262,768091.1583,1457869.048,1206495.599,786889.5281
PC.37:2__Np,PC 37:2,C45 H86 N O8 P,Negative Phase,799.6101,8.88,0,70764.59969,97267.02084,45700.60683,0,35851.7752,221126.8646,0,0,0,0,0,0,136884.7658,0,129502.8896,41485.66582,0,0,157242.593,236895.4576,506122.3987,182963.0013,0,269558.5684,0,257908.2419
PC.38:2__Np,PC 38:2,C46 H88 N O8 P,Negative Phase,813.6246,9.16,0,162209.2889,53730.44953,517883.0083,528826.7237,501035.3943,83084.00921,141364.6813,0,130144.8321,127956.6296,0,655292.5313,0,0,0,777619.8629,65252.69703,87930.95313,0,140249.8494,1160903.994,635019.083,1185419.249,635488.7232,515734.7517,176266.282
PC.40:2__Np,PC 40:2,C48 H92 N O8 P,Negative Phase,841.6561,9.98,0,7905.616584,0,142054.7504,260140.1182,122815.3714,12631.81565,67545.65417,0,0,0,0,207017.4064,51270.95608,53209.82975,33186.62512,145735.5008,73794.16443,0,0,0,405015.7389,251510.6991,314387.2444,199750.9189,109070.5307,21172.56229
PC.42:2__Np,PC 42:2,C50 H96 N O8 P,Negative Phase,869.6874,10.73,30520.89961,48750.58135,19066.0694,31873.92563,35875.30359,29741.14608,0,0,0,97621.17104,35373.74361,0,62287.44594,0,0,0,0,36848.40162,0,0,0,49582.21653,26301.56554,36777.99718,47419.05642,0,0
PE.14:0_16:1__Np,PE 14:0_16:1,C35 H68 N O8 P,Negative Phase,661.468,6.7,0,0,0,109388.1563,94943.29975,87167.35655,0,24835.64926,0,0,0,0,196044.4249,31808.04416,29452.00693,0,135403.7275,32706.76523,0,0,0,258662.7674,115607.996,281618.5796,44952.10321,18596.771,0
PE.14:1_16:1__Np,PE 14:1_16:1,C35 H66 N O8 P,Negative Phase,659.4524,5.86,0,0,0,170721.8278,137100.2066,103563.4354,0,0,0,0,0,0,201624.7277,34271.16392,50971.01881,0,48248.6845,0,0,0,0,287364.7185,188879.4701,425771.0158,0,0,0
PE.15:0_16:1__Np,PE 15:0_16:1,C36 H70 N O8 P,Negative Phase,675.4845,6.99,0,0,0,72995.75275,259251.259,68172.94422,0,49141.99568,0,0,0,0,110253.5454,15858.80251,19824.87081,0,221647.2951,50472.54932,21034.54758,19397.03202,0,317125.1758,171064.5998,183361.6236,27458.03072,34585.43445,35560.66022
PE.15:0_18:1(d7)__Np,PE 15:0_18:1(d7),C38 H67 D7 N O8 P,Negative Phase,710.5589,8.06,1500780.779,1301180.49,1390958.999,763154.6634,1167244.524,1032191.02,975436.4309,1511392.035,1416839.135,2378420.283,860609.8365,1247630.888,1027192.103,903232.8823,974062.696,935341.1372,1910753.723,1197501.832,1247420.971,1148473.658,1387265.119,1307911.547,952728.7746,989624.0649,1872859.448,1592752.107,928058.1948
PE.15:1_16:1__Np,PE 15:1_16:1,C36 H68 N O8 P,Negative Phase,673.468,6.3,0,0,0,53994.33856,57847.27929,67163.27877,0,0,0,0,0,0,117562.011,18726.90172,28983.68427,0,55319.96826,0,0,0,0,170364.798,103704.6366,177684.4891,0,0,0
PE.16:0_16:1__Np,PE 16:0_16:1,C37 H72 N O8 P,Negative Phase,689.4994,7.64,0,107161.4283,70450.02911,1080815.88,1163579.571,978947.0824,122260.3808,377636.811,105147.3723,236686.6154,64031.55981,104182.4512,1852848.642,354592.2099,401293.2486,84126.63674,1607480.379,343220.0446,197706.1849,0,100573.4186,3137888.816,1924273.918,3007643.506,1137441.226,1015164.3,284290.6948
PE.16:0_16:1_1__Np,PE 16:0_16:1_1,C37 H72 N O8 P,Negative Phase,689.5019,6,236205.9707,193965.0973,144041.9161,217905.3865,323489.7912,152126.3628,129269.0555,302805.1611,180572.7641,261819.6143,105112.7443,89988.16016,344442.3145,158083.1775,83537.74336,80353.06774,605998.4996,187728.4072,89564.40155,174933.1779,391287.1826,200094.6057,386162.3554,519106.7082,425458.2143,530127.5183,161556.7113
PE.16:0_18:1__Np,PE 16:0_18:1,C39 H76 N O8 P,Negative Phase,717.5306,8.57,941823.6609,731572.2233,768219.7826,858125.9528,962728.752,879210.9867,463487.8009,592339.5599,582537.9216,845264.6897,531203.0244,174987.6658,1155694.386,721042.8165,812291.2325,447869.9196,1289293.582,680159.5333,1080533.653,808263.9427,837683.0409,2061661.555,1502252.195,2296395.858,1585676.302,1164181.382,541792.4734
PE.16:0_18:2__Np,PE 16:0_18:2,C39 H74 N O8 P,Negative Phase,715.515,7.8,1240651.178,960581.0119,1008855.969,255437.2257,482546.3473,506181.9979,520391.5718,433539.197,583591.0963,1039649.621,590114.3731,483890.1913,418753.5289,556551.2886,930248.5558,595713.3058,1109013.146,525710.842,1083205.69,787572.5748,982190.897,756037.7158,683469.0103,890723.5582,1464033.722,536892.0373,601076.2582
PE.16:0_20:4__Np,PE 16:0_20:4,C41 H74 N O8 P,Negative Phase,739.515,7.61,405832.8101,370598.3045,320265.7957,361691.899,487419.6175,417076.6764,245417.0648,285561.5803,347382.6209,394394.0418,236087.8291,143674.0534,329953.3749,378285.5248,482738.9616,238405.3022,514089.1124,296002.3562,206566.4656,321589.688,324895.5636,707827.8134,544072.2656,603555.6895,638733.8122,377969.7435,358155.9151
PE.16:1_16:1__Np,PE 16:1_16:1,C37 H70 N O8 P,Negative Phase,687.484,6.75,114197.5897,25683.65208,20405.5614,3707186.745,4113356.744,3171286.922,101382.0223,308308.0482,75611.56176,67892.10555,0,0,1585614.946,1165071.541,1226239.295,65069.7264,1917107.756,327903.9038,17936.40722,20109.08129,0,10368741.53,5981213.994,11703208.08,539659.8122,1108205.223,135348.1958
PE.16:1_18:1__Np,PE 16:1_18:1,C39 H74 N O8 P,Negative Phase,715.515,7.66,0,0,0,952365.4726,1228811.487,872938.447,0,181165.2548,0,0,0,109269.3818,1627315.534,356575.1625,550777.8484,0,902116.8333,0,0,0,0,2682563.178,1086478.566,2997998.615,964621.6837,647027.2842,0
PE.16:1_18:1_1__Np,PE 16:1_18:1_1,C39 H74 N O8 P,Negative Phase,715.5181,6.54,33962.21057,18718.23633,34074.7983,97415.9765,137143.8648,89078.87989,0,34663.07493,25863.66117,66627.96324,0,23091.32192,152300.011,42039.41573,63351.5505,0,70132.73995,9216.905627,24468.99988,26388.81386,24960.99689,294109.6921,97035.68465,267978.2643,71794.82855,69837.86345,13970.41766
PE.16:1_18:2__Np,PE 16:1_18:2,C39 H72 N O8 P,Negative Phase,713.4994,6.89,753335.005,386790.8962,730410.0241,401440.1296,589998.5359,277047.9716,58637.95735,244133.8437,264359.9746,460695.7056,180147.9557,139206.1172,434409.0117,276425.6339,652259.4723,141482.6727,954796.5921,240527.9878,535065.6986,68137.24592,290631.9012,1235806.312,979662.3357,1183118.841,1402643.147,505750.8505,166816.8584
PE.16:1_22:1__Np,PE 16:1_22:1,C43 H82 N O8 P,Negative Phase,771.5776,9.4,349126.9721,413472.3126,138995.1965,938267.0574,1273655.07,812244.8559,399246.4861,500109.846,415106.3783,463481.3125,259510.3706,113443.5169,1313963.554,794312.6786,687141.8368,379429.0886,1427441.249,642676.2042,169956.5455,283418.3452,269318.9208,2223863.292,1462116.51,2386813.073,1027238.489,748424.2585,618764.0165
PE.17:0_16:1__Np,PE 17:0_16:1,C38 H74 N O8 P,Negative Phase,703.5284,7.94,0,0,0,196372.9093,142699.8933,158057.7235,0,0,49209.36833,0,0,0,370049.3233,18565.79473,71052.10075,27850.48497,87932.60171,52065.53365,0,24352.29785,0,550310.982,172709.9494,274579.1838,0,80191.81177,38269.02981
PE.17:0_18:2__Np,PE 17:0_18:2,C40 H76 N O8 P,Negative Phase,729.5309,8.28,105567.9888,55343.71848,76782.55532,24860.7047,0,15023.15318,0,0,0,79634.39943,0,15914.05343,0,19863.88119,70006.0914,11847.17368,82336.70008,0,185384.7788,122689.4063,86815.76536,19327.94101,6130.17518,0,101678.3605,0,53775.99785
PE.18:0_18:1__Np,PE 18:0_18:1,C41 H80 N O8 P,Negative Phase,745.5619,9.47,1513393.559,1242252.28,1201725.831,1526385.67,1702056.934,1389845.187,1224996.949,763627.9056,1123317.357,1494466.278,1072638.054,553990.6345,1335687.919,1732093.797,1556582.06,834524.6001,1552870.105,1094254.628,981684.8616,1337255.274,876002.047,2706932.827,1895250.554,2492352.101,1926583.741,1263628.109,1546609.606
PE.18:0_18:2__Np,PE 18:0_18:2,C41 H78 N O8 P,Negative Phase,743.5464,8.77,5300902.626,5096658.001,4396824.442,8562543.423,5846032.098,4249287.63,5301952.215,2153675.16,3952637.037,5168557.521,2634430.797,2581980.963,3741998.352,6651327.183,8616863.54,4559011.237,6299098.846,2949931.376,4623773.656,5755997.831,4432319.684,8511071.959,7169225.852,10487276.99,7552876.879,3656357.937,7368745.736
PE.18:0_18:2_1__Np,PE 18:0_18:2_1,C41 H78 N O8 P,Negative Phase,743.5486,7.57,192030.2686,195990.0175,202773.4896,88610.39661,123672.6164,196140.7854,142451.5474,97133.80932,173307.2836,351670.9552,102888.1849,131491.3489,176740.5015,200225.8686,218787.4079,106211.9706,267010.8557,151576.3401,158677.621,93281.13284,166510.256,239483.3367,230309.9719,255493.9791,280353.0707,210019.4139,147531.2405
PE.18:0_20:3__Np,PE 18:0_20:3,C43 H80 N O8 P,Negative Phase,769.5622,8.92,4355716.28,4882183.685,3733813.248,5660979.915,6707631.335,5432595.391,3897653.221,3373743.736,4192338.942,4957967.295,3702908.586,2187145.362,4687714.88,6421581.527,6437919.62,3680544.325,6331116.959,3884816.091,2667380.888,4603896.867,3657429.482,9337499.522,6719717.48,8113729.432,6400950.361,4482963.845,5356692.321
PE.18:0_20:4__Np,PE 18:0_20:4,C43 H78 N O8 P,Negative Phase,767.5465,8.55,2536804.652,2625592.377,2022000.493,4583173.37,4435076.976,3316008.819,2533393.758,1768325.624,2448944.636,2382249.06,1890519.747,1024810.625,2891353,6339425.817,4796851.26,1963948.535,3300565.186,2279455.306,1298654.185,2689569.298,1778452.169,6771392.572,4791587.03,6694286.831,3689619.017,2712743.293,3897297.381
PE.18:0_22:4__Np,PE 18:0_22:4,C45 H82 N O8 P,Negative Phase,795.5779,9.17,608385.985,515502.6301,483749.6414,399490.9095,657847.7963,496374.5337,376662.6605,419056.1728,585098.9064,625246.8146,268956.6967,217507.0652,375268.3692,439300.1406,654594.1997,326809.3471,747461.0449,447126.6547,331185.5681,459307.6259,490958.3514,873470.453,735762.1674,526487.9963,802011.3548,428159.5104,524795.4471
PE.18:0_22:5__Np,PE 18:0_22:5,C45 H80 N O8 P,Negative Phase,793.5618,8.57,200745.8081,448712.8439,161134.0936,201454.6861,301243.4096,313470.8743,256532.6714,256501.5723,262224.4549,514200.2176,147852.7403,32117.032,150429.3722,243979.0462,469939.9559,132160.9242,75540.65741,225708.7546,53650.77409,200408.1407,28891.57381,418505.9292,472068.6756,531702.8099,396462.3066,261306.445,528314.2219
PE.18:1_18:1__Np,PE 18:1_18:1,C41 H78 N O8 P,Negative Phase,743.5463,8.57,0,0,0,0,0,1419483.91,0,585259.2606,0,0,0,0,1574215.312,883175.7841,0,0,1991456.929,711288.1907,0,0,0,2986020.073,1445050.006,2694063.003,1828749.819,951354.4431,0
PE.18:1_18:2__Np,PE 18:1_18:2,C41 H76 N O8 P,Negative Phase,741.5307,7.86,1479438.351,2092870.039,2063290.871,2109250.1,2139846.868,956789.3382,1406655.847,799756.8775,1410038.81,969248.271,1167981.246,905397.9656,1470760.552,2541495.468,2849126.526,1276018.04,2533846.155,986460.0515,2159405.897,1506979.2,1625501.009,3617036.554,3030530.841,3868517.494,3032810.936,1527442.097,1956676.386
PE.18:1_20:4__Np,PE 18:1_20:4,C43 H76 N O8 P,Negative Phase,765.5306,7.64,556513.4155,648404.1298,491916.7923,1067409.349,1290470.097,1008731.057,592484.4901,502107.762,678256.8985,490672.4696,422185.1058,235531.903,904827.6608,1363193.112,1123636.343,555156.0529,801195.2342,648434.9138,0,448385.1102,543249.4287,1678855.967,1340867.625,1717343.396,928561.3041,706220.2345,820312.5639
PE.18:2_18:2__Np,PE 18:2_18:2,C41 H74 N O8 P,Negative Phase,739.5152,7.07,391133.6703,269770.5344,315152.1529,269269.4127,377993.2088,278348.9168,115472.599,205049.3774,224306.4343,380990.3719,83024.8369,112462.5049,214294.0857,326016.81,527997.3728,126771.9552,598864.9668,229017.6279,283070.4914,147774.0001,226267.2502,692138.6066,615173.1532,566548.667,700235.8918,278077.4629,232908.6061
PE.18:2_20:2__Np,PE 18:2_20:2,C43 H78 N O8 P,Negative Phase,767.5466,8.06,4351173.192,4531636.022,3574753.225,4991293.876,5661911.458,5553720.926,2971729.089,2934211.103,3516769.667,4589915.492,2678277.528,1828056.208,4160347.537,5631509.761,6021873.939,2649743.368,5908836.366,3608279.317,1750497.23,4116476.589,3207195.929,9102665.239,6764565.645,7180914.522,5270038.854,4013669.569,4287227.66
PE.20:0_20:4__Np,PE 20:0_20:4,C45 H82 N O8 P,Negative Phase,795.5776,8.31,33461.43729,46642.30325,15729.72845,69373.59288,82848.27933,82543.5954,44602.73019,59508.50982,37973.46092,50040.83088,42776.50514,0,40165.31225,100987.8653,81123.51553,39982.63166,117794.2478,64179.98322,0,19947.72033,20556.07317,83932.82681,71226.50149,74625.13518,100039.043,26145.54717,56576.55781
PE.20:1_18:2__Np,PE 20:1_18:2,C43 H80 N O8 P,Negative Phase,769.5624,7.61,78677.12884,113395.588,89050.97286,137626.824,165811.0942,137117.9626,52862.33779,68054.4755,99206.91871,99403.07544,44931.77274,53487.80082,119555.5501,165409.3765,176099.3764,46167.93337,102731.4696,76127.43076,75869.13247,42277.45975,80717.06918,168879.5227,192035.1132,275018.8971,78446.99729,146619.1066,105740.705
PE.34:1__Np,PE 34:1,C39 H76 N O8 P,Negative Phase,717.5311,6.86,611029.5039,497091.5382,552609.6259,857994.8484,1015897.617,788283.5559,353085.4614,494728.6738,395292.084,692416.5076,392756.6437,396090.5368,1118376.538,548558.0688,618379.0173,322652.7156,1451503.544,508510.951,685323.9505,397178.3087,667294.985,1152230.562,1014296.38,1146286.492,1188701.707,749028.0951,456628.3937
PE.35:1__Np,PE 35:1,C40 H78 N O8 P,Negative Phase,731.5562,8.86,0,8532.727473,0,96294.14499,277034.0788,104113.3125,0,37643.90114,14634.82981,0,0,0,297349.1214,15397.79991,0,13913.0081,402992.9668,46369.07131,0,0,0,596966.2991,285020.5739,485564.0626,207267.1889,264987.1052,0
PE.36:1__Np,PE 36:1,C41 H80 N O8 P,Negative Phase,745.5648,8.35,0,107723.0149,650056.7278,6287.675931,159713.9811,150232.8378,76325.70668,494788.6927,177501.0988,301682.5445,13358.79215,0,135816.7391,65898.6201,258592.5174,105633.6214,0,0,13456.63453,118695.1071,9275.770921,104591.134,196596.3159,145620.2909,0,0,42793.47933
PE.38:1__Np,PE 38:1,C43 H84 N O8 P,Negative Phase,773.5935,10.28,102237.0649,34325.37149,79482.81001,139247.106,136503.4797,120355.5169,66501.24698,174783.5128,58321.76212,109465.4703,50804.81879,48667.56961,201868.244,154940.1889,112438.2342,43783.70676,296236.9665,66365.67174,95069.13594,54571.63281,179522.6627,386620.6612,219403.0215,351264.7505,192879.662,160064.564,76002.01292
PE.38:2__Np,PE 38:2,C43 H82 N O8 P,Negative Phase,771.5786,8.5,242289.9423,233284.7269,89832.32011,358233.4952,325802.2286,234674.8975,247401.0855,174541.4353,258291.7269,263407.0624,134058.7387,40828.66843,249749.8576,390128.3465,318838.8652,202086.4514,108276.6333,146960.3527,163629.5209,165421.4485,208843.4259,449222.1438,409918.5041,485639.3601,301050.0136,219794.8182,284291.7207
PG.15:0_18:1(d7)__Np,PG 15:0_18:1(d7),C39 H68 D7 O10 P,Negative Phase,741.5537,7.32,5773944.456,5299074.674,5474390.986,4081103.473,5167187.472,5524511.638,4724410.434,6255235.242,6377637.866,9087421.054,4175008.382,6302903.765,5037254.972,4680612.467,5242440.346,4880477.808,9011354.764,5318350.695,6251670.242,5274185.912,5497717.574,7098870.092,3845457.247,4670935.418,7775639.392,6751323.325,4244423.004
PG.18:1_18:2__Np,PG 18:1_18:2,C42 H77 O10 P,Negative Phase,772.5255,7.07,128834.8275,157448.1519,116496.8631,0,0,0,65702.30303,65531.49496,87621.6894,119319.2679,88558.13154,70786.12953,0,29406.85539,31894.6031,55043.22167,137964.7881,66973.34313,175255.8796,139163.6243,131508.7532,32755.40942,52144.66687,25423.95918,156947.8363,91798.48319,95962.68359
PI.15:0_18:1(d7)__Np,PI 15:0_18:1(d7),C42 H72 D7 O13 P,Negative Phase,829.5696,7.11,473571.807,502489.4523,332989.332,116061.5797,133074.8482,275025.105,461604.3496,229350.0056,429979.8717,663636.2961,389891.9936,627021.5182,66071.25981,59946.67477,232721.2922,518985.4094,714442.4867,308607.7176,416231.6669,428875.1208,403981.3367,316120.9748,154626.4948,341693.5601,640414.0903,585162.7362,235820.6392
PI.16:0_16:1__Np,PI 16:0_16:1,C41 H77 O13 P,Negative Phase,808.5101,6.71,0,0,0,699821.5507,593142.0145,608336.1112,0,0,0,0,0,0,924837.0181,74048.14228,220506.7827,0,49953.99276,30885.55802,0,0,0,2311180.644,1410695.821,3487585.076,70287.95722,94887.22448,0
PI.16:0_20:4__Np,PI 16:0_20:4,C45 H79 O13 P,Negative Phase,858.5257,6.72,169364.033,152995.4057,107728.4564,167757.8162,151660.9878,144370.6929,179847.878,33314.06195,116889.9896,152055.2624,105375.2778,61305.42395,131561.8277,59112.99383,289695.0947,182859.4025,292675.4788,145183.0383,93503.78647,130091.5922,102804.0256,381917.3311,249050.2954,400446.5257,354947.8052,188609.8105,237993.0676
