CompoundID,P2_ChloraPrep_EndPoint.1,P2_ChloraPrep_EndPoint.2,P2_ChloraPrep_EndPoint.3,P2_ChloraPrep_Baseline.1,P2_ChloraPrep_Baseline.2,P2_ChloraPrep_Baseline.3,P2_ChloraPrep_PostIntervention.1,P2_ChloraPrep_PostIntervention.2,P2_ChloraPrep_PostIntervention.3,P2_FullSurgicalPrep_EndPoint.1,P2_FullSurgicalPrep_EndPoint.2,P2_FullSurgicalPrep_EndPoint.3,P2_FullSurgicalPrep_Baseline.1,P2_FullSurgicalPrep_Baseline.2,P2_FullSurgicalPrep_Baseline.3,P2_FullSurgicalPrep_PostIntervention.1,P2_FullSurgicalPrep_PostIntervention.2,P2_FullSurgicalPrep_PostIntervention.3,P2_Water_EndPoint.1,P2_Water_EndPoint.2,P2_Water_EndPoint.3,P2_Water_Baseline.1,P2_Water_Baseline.2,P2_Water_Baseline.3,P2_Water_PostIntervention.1,P2_Water_PostIntervention.2,P2_Water_PostIntervention.3
Cer_AP.t17:1_16:0__Np,0.000138093,0.000146066,0.000161541,7.07E-05,6.63E-05,5.94E-05,6.18E-05,0.000120649,0.000100257,7.96E-05,5.39E-05,7.77E-05,0.000101914,4.43E-05,0.000105738,3.55E-05,0.000103511,2.89E-05,0.000147252,5.47E-05,8.95E-05,5.39E-05,0.000132334,5.34E-05,0.000145696,0.000148123,7.82E-05
Cer_AP.t18:0_16:0__Np,0.004279766,0.003534465,0.004594656,0.001350364,0.002791481,0.003040371,0.002475219,0.003772583,0.003388954,0.003671497,0.0030114,0.003679248,0.001698499,0.00244696,0.003708947,0.003032331,0.003920921,0.003015503,0.003546131,0.003168842,0.004184483,0.001206587,0.003706162,0.002246052,0.004357411,0.003782108,0.00350444
Cer_AP.t18:0_24:0__Np,0.003680066,0.002860372,0.003819777,0.001759752,0.002099363,0.002292298,0.002228956,0.003184497,0.002692826,0.00338359,0.002142865,0.003157579,0.002010233,0.00186586,0.00276849,0.002434022,0.003635558,0.002690063,0.003172937,0.002495122,0.003634373,0.001709998,0.002262001,0.00180005,0.002356499,0.002942375,0.002817696
Cer_AP.t18:0_28:2__Np,8.59E-05,5.42E-05,0.000121502,3.82E-05,1.87E-05,3.44E-05,4.99E-05,1.07E-05,5.57E-05,2.30E-05,3.60E-05,4.94E-05,5.89E-05,4.42E-05,5.73E-05,3.93E-05,7.78E-05,6.29E-05,0.000105062,2.82E-05,2.75E-05,8.61E-05,0.000113404,3.10E-05,7.27E-05,3.18E-05,3.17E-05
Cer_AP.t18:0_29:1__Np,0.000384899,0.000316113,0.000408439,0.000226101,0.000328118,0.000303355,0.000300762,0.000469325,0.000347087,0.000335344,0.000214393,0.000306929,0.000293892,0.000285067,0.000302165,0.000237278,0.000357019,0.000317637,0.000365272,0.000338659,0.000282478,0.000298975,0.000234507,0.000228921,0.000453904,0.000585449,0.000307934
Cer_AP.t19:0_24:0__Np,6.62E-06,0.000251521,0.000319873,0,0.000235451,8.55E-05,0.000182326,0.000378775,0.000165045,0.000122952,0.000115856,0.000276114,0.000210843,0.000176617,8.53E-05,0.00016069,0.000172884,0.000113274,0.000320721,4.62E-05,0.000154004,0.000213414,0.00025318,0.000263209,0.000463216,0.000101823,3.93E-05
Cer_AP.t20:0_30:0__Np,0.000201174,0.000167768,0.000310032,0.00012092,0.000121393,0.000101723,0.000136209,0.000227946,0.00018723,0.000206226,0.000128205,0.000197365,0.000111039,8.98E-05,0.000159318,0.000183834,0.000236467,0.000135548,0.000238711,0.000232196,0.000229236,0.000140974,0.000191689,0.00013044,0.000263675,0.000229112,0.000125506
Cer_AP.t21:0_28:0__Np,0.001306563,0.000804214,0.001359365,0.000282029,0.000254571,0.000376062,0.000449672,0.001231702,0.001118438,0.000876676,0.000483339,0.001133045,0.000408323,0.000157513,0.000624928,0.000613147,0.001463669,0.000696042,0.001124506,0.000635982,0.001217781,0.000222664,0.000369359,0.000178327,0.001214827,0.000788412,0.000247061
Cer_AP.t22:0_26:2__Np,0.000111432,1.26E-05,7.40E-06,5.45E-06,1.16E-05,2.98E-05,5.09E-06,7.63E-06,1.61E-05,2.23E-06,1.47E-05,0.000137598,2.53E-06,9.01E-06,2.32E-06,1.46E-05,1.55E-05,5.46E-05,3.09E-05,0,3.29E-05,1.43E-05,5.58E-06,2.54E-06,3.96E-05,3.34E-05,5.05E-06
Cer_AP.t25:1_15:0__Np,7.31E-05,0.000138864,0.000101722,7.32E-05,4.15E-05,2.14E-05,7.17E-05,0.000163913,2.93E-05,9.04E-05,2.28E-05,0.000116698,4.73E-05,1.43E-05,2.86E-05,2.74E-05,4.64E-05,1.83E-05,0.000116155,3.18E-05,6.12E-05,1.21E-05,0.000420959,0.000196866,0.000420828,0.000182321,0.000102717
Cer_AP.t26:1_18:0__Np,0.000428699,0.000327637,0.000295091,9.73E-05,0.000270975,0.000253215,6.69E-05,0.00026206,0.000253787,0.000342637,0.000311095,0.000117796,0.000276065,0.000101028,0.000146787,0.000216588,0.000309747,0.000268971,0.000303887,0.00016409,0.000289817,0.000367029,0.000404921,0.000185546,0.000394395,0.000395185,0.000146704
Cer_AP.t29:1_21:0__Np,0.000601684,0.000465532,0.000614385,0.000390735,0.000512862,0.000521264,0.000575695,0.000777385,0.000704536,0.000647821,0.000389285,0.000287752,0.000474889,0.000203033,0.000529812,0.000377203,0.00042207,0.000441803,0.000280102,0.000318539,0.00040247,0.00045639,0.000575152,0.000516033,0.000624616,0.000472479,0.000523251
Cer_AP.t30:0_25:0__Np,0,4.82E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cer_AP.t32:1__Np,0.002367619,0.00022054,0.000294343,0.000157299,0.000153304,0.000162837,0.000130418,0.000212583,0.000202083,0.000206214,0.000189048,0.000205874,0.000156568,0.000119646,0.000172415,0.000136717,0.000209389,0.001051098,0.000250312,0.000162201,0.000255711,0.000139369,0.000228976,0.000150941,0.000310146,0.00023943,0.000181427
Cer_AP.t33:0__Np,6.56E-05,6.56E-05,4.80E-05,2.14E-05,4.92E-05,2.01E-05,2.53E-05,3.50E-05,4.29E-05,1.64E-05,0,0,2.40E-05,1.50E-05,3.01E-05,1.84E-05,2.39E-05,4.09E-05,6.27E-05,4.01E-05,3.32E-05,2.48E-05,4.42E-05,2.49E-05,6.35E-05,5.28E-05,2.17E-05
Cer_AP.t33:1__Np,0.000607518,0.000484038,0.000657556,0.000422368,0.00039547,0.000374721,0.000342668,0.000496659,0.00053361,0.000532142,0.000385218,0.000521138,0.000444829,0.000285394,0.000425837,0.000356198,0.000560015,0.000354758,0.00044656,0.000322201,0.00051274,0.000362913,0.000552442,0.000333865,0.000708037,0.000513073,0.000531267
Cer_AP.t33:1_1__Np,0.000580852,3.61E-05,4.79E-05,2.51E-05,2.23E-05,1.02E-05,1.65E-05,3.17E-05,3.98E-05,4.51E-05,2.36E-05,3.40E-05,4.17E-05,1.56E-05,1.51E-05,1.53E-05,3.34E-05,0.00025694,3.12E-05,3.90E-05,2.21E-05,8.93E-06,2.85E-05,1.51E-05,3.04E-05,2.05E-05,2.12E-05
Cer_AP.t34:0__Np,3.00E-05,2.77E-05,1.17E-05,0,5.26E-06,0,1.10E-05,1.26E-05,3.02E-05,9.40E-06,0,0,0,7.36E-06,4.18E-06,2.90E-05,0,0,1.16E-05,2.63E-05,0,9.15E-06,0,0,0,0,0
Cer_AP.t34:1__Np,0.002383357,0.001991326,0.002480077,0.001903806,0.001786641,0.001677521,0.001418058,0.002088567,0.001824151,0.002149633,0.002000595,0.001921251,0.001608194,0.001499998,0.001918358,0.00141441,0.002202078,0.001424872,0.001946946,0.001634162,0.002043848,0.001763786,0.002841746,0.001826191,0.00317268,0.002722298,0.002871206
Cer_AP.t36:0__Np,0.000524865,0,0.000545691,0.000394441,0,0.000368102,0.000295356,0.000405571,0.000407375,0.000438597,0.000325219,0.000413508,0.000373997,0,0.000363843,0.000327506,0.000425022,0,0.000403629,0.000268283,0.0004955,0.000259579,0.000311673,0.000232474,0.000456473,0,0.000388255
Cer_AP.t37:0__Np,0.002815644,0.002416393,0.003211216,0.001792195,0.002115492,0.002185316,0.001928579,0.002963828,0.002524707,0.003089789,0.001645695,0.002283873,0.002333633,0.001757104,0.002479578,0.001959058,0.002809069,0.002129703,0.00218635,0.001736323,0.002286957,0.001877939,0.002473201,0.001775846,0.003338718,0.003015527,0.002319985
Cer_AP.t37:0_1__Np,0.0002427,0.000180629,0.000300618,0.000170855,0.000166593,0.000188326,0.000134028,0.000270571,0.000223317,0.000207346,0.00017874,0.000223943,0.000185215,0.000139595,0.000222836,0.000198807,0.000240483,0.000196176,0.000264977,0.000190091,0.000293837,0.000116974,0.000165189,0.000130099,0.00027284,0.000240048,0.000195255
Cer_AP.t38:0__Np,0.002881878,0.002280687,0.003174277,0.001475258,0.001457603,0.001810944,0.001712174,0.002439551,0.002192806,0.002661579,0.001525566,0.002919588,0.001809461,0.001341916,0.002084836,0.001903934,0.002530891,0.001958994,0.002419822,0.001760814,0.002395303,0.001428273,0.001846696,0.001219898,0.002576542,0.002083208,0.002373497
Cer_AP.t38:0_1__Np,0.000157303,0.000215551,0,0,0,7.66E-05,0,0,0,0.000234288,0,0,0,8.75E-06,0,0,0,2.79E-05,7.71E-05,0,0,0,0,0,0,0,0.000143101
Cer_AP.t39:0__Np,0.003335038,0.004158024,0.004181516,0.001987969,0.002312733,0.002432222,0.002464223,0.002971951,0.00313445,0.005637658,0.001974883,0.0027718,0.001978579,0.002538493,0.002644611,0.001635528,0.002198445,0.001912869,0.002810747,0.002536576,0.002371442,0.002302845,0.002570184,0.002359135,0.003688681,0.003147267,0.003258525
Cer_AP.t39:1__Np,0.000220175,0.000200107,0.000275192,0.000133247,0.000210498,0.000183974,0.000151029,0.000242584,0.00020615,0.000199758,0.000160725,0.000218967,0.000204759,0.000138233,0.000207459,0.000142668,0.000254055,0.000169083,0.000197686,0.000124795,0.000155639,0.000163727,0.000185705,0.000174005,0.000315946,0.000273868,0.000183637
Cer_AP.t40:0__Np,0.00315869,0.002476008,0.003375922,0.001878575,0.00186643,0.001944829,0.001947795,0.002933511,0.002581016,0.003106148,0.002054699,0.002954436,0.002009207,0.001653475,0.00256442,0.002256141,0.00314523,0.002470552,0.003025092,0.002301916,0.003098965,0.001511305,0.002129262,0.001373365,0.00303011,0.0024698,0.002500095
Cer_AP.t40:1__Np,0.000452723,0.000382492,0.000598087,0.000367291,0.000214528,0.000329471,0.000329039,0.00054426,0.000547953,0.00056016,0.000295959,0.000676095,0.000411937,0.000185014,0.000369345,0.000442015,0.000431379,0.000308107,0.00047862,0.00015126,0.000417164,0.000202049,0.000633496,0.000377917,0.000886151,0.000555041,0.000464738
Cer_AP.t40:1_1__Np,0.000359023,0.000524994,0.000756992,0.000497338,0.000551139,0.000403143,0.000454542,0.000769274,0.000363262,0.000779066,0.000494796,0.000365264,0.000312377,0.000472297,0.000445595,0.000211504,0.000588022,0.000420163,0.000299415,0.000262264,0.000257309,0.000808233,0.001165928,0.000940392,0.001250464,0.001226758,0.000637823
Cer_AP.t42:1__Np,0.000708972,0.000476639,0.000729516,0.000369568,0.000443317,0.000425469,0.000328147,0.000552866,0.000465959,0.000378005,0.000403851,0.000481722,0.000568184,0.000294464,0.000450401,0.000401258,0.000488183,0.00034395,0.00045062,0.000353986,0.000419844,0.000430921,0.000606639,0.000531987,0.000949413,0.000496745,0.000391529
Cer_AP.t44:1__Np,0.000607199,0.000502058,0.000576687,0.000207271,0.000431947,0.000260105,0.000320227,0.000520614,0.000324741,0.000442092,0.000193398,0.000237702,0.000296472,0.000245272,0.000349354,0.00026472,0.000390658,0.000278303,0.000341257,0.000227957,0.000367681,0.000404296,0.00053882,0.000320905,0.000831143,0.000490851,0.000434508
Cer_AP.t45:1__Np,0.000463038,0.000315443,0.000509624,0.00022707,0.0003953,0.000291497,0.000248154,0.000529794,0.000377009,0.00038941,0.00023333,0.000334472,0.000360956,0.000303709,0.000413064,0.000283516,0.000399482,0.000339409,0.000417664,0.000217973,0.000399854,0.000431443,0.000369906,0.000309799,0.000616518,0.00059749,0.000301159
Cer_AP.t45:1_1__Np,8.55E-05,4.20E-05,2.73E-05,3.62E-05,4.63E-06,1.89E-05,8.41E-06,7.41E-05,8.42E-05,8.06E-05,2.20E-05,1.94E-05,3.13E-05,1.81E-05,6.34E-05,6.82E-05,5.15E-05,2.43E-05,6.37E-05,6.52E-05,3.73E-05,0.000102522,9.79E-05,3.06E-05,0.000116919,5.54E-05,9.97E-05
Cer_AP.t46:0__Np,0.006420702,0.005322495,0.006564046,0.002442592,0.004731519,0.003814159,0.004362273,0.00598229,0.005264278,0.005799845,0.003562499,0.005246055,0.004287627,0.004770863,0.005003024,0.00482163,0.006678435,0.005383208,0.005808973,0.005231718,0.006299973,0.004250909,0.00427093,0.003248166,0.005093406,0.005566618,0.00391669
Cer_AP.t46:1__Np,0.000573598,0.000424879,0.000894081,0.000309797,0.000362588,0.000351679,0.000320442,0.000713293,0.000526073,0.000527298,0.000325847,0.000448312,0.000378149,0.000433624,0.000525546,0.000308474,0.000386669,0.000371998,0.000458253,0.000377121,0.000523797,0.000401751,0.000703432,0.000424012,0.000930515,0.000612608,0.000575495
Cer_AP.t46:2__Np,1.80E-05,0.000101821,0.000155105,8.79E-05,5.55E-05,0,0,0.000103606,0,8.69E-05,0,5.97E-05,9.09E-05,0,6.37E-05,6.05E-05,0.000114565,4.43E-05,9.23E-05,4.85E-05,5.40E-05,0,0.000110144,5.73E-05,0.000155788,0,1.65E-05
Cer_AP.t47:0__Np,0.002802238,0.002797727,0.002783615,0.001323189,0.002339996,0.002577963,0.002696979,0.003249756,0.003254064,0.002779526,0.002077963,0.00248262,0.002435194,0.001909372,0.003165823,0.003061867,0.003373899,0.003487015,0.00297782,0.003037494,0.002705795,0.001871917,0.002412608,0.001522842,0.002586007,0.003338241,0.00180855
Cer_AP.t48:0__Np,0.003111661,0.0031784,0.0027525,0.001350711,0.00255577,0.002284089,0.002369695,0.00268083,0.002926333,0.002747722,0.001833828,0.002917028,0.00207061,0.002194188,0.002916571,0.002642731,0.002568546,0.002918874,0.002893955,0.00350497,0.002430709,0.001945334,0.002518545,0.001668341,0.002137772,0.002384762,0.001877513
Cer_AP.t48:0_1__Np,0,0,0,0,0,0,3.44E-06,0,3.39E-05,0,0.000123561,0.000513035,0,0,0,7.58E-06,0,0,0,0,0,2.21E-05,0,0,0,0,0
Cer_AP.t48:1__Np,0.000426126,0.000311799,0.000415412,0.000152613,0.000600538,0.000322113,0.000345967,0.000400847,0.000391329,0.000392233,0.000180594,0.000359142,0.000350538,0.000562329,0.0003869,0.000327928,0.000485742,0.000327178,0.000395548,0.000321458,0.000324094,0.00020607,0.000379109,0.000372633,0.000471248,0.000591179,0.000476081
Cer_AP.t50:0__Np,0.000663158,0.001302576,0.001152952,0.000633833,0.000796339,0.00091387,0.00105744,0.001335485,0.001532391,0.001193745,0.00117154,0.000983331,0.001033134,0.000471718,0.001299797,0.001387481,0.001207584,0.001452666,0.00165924,0.001662972,0.001286628,0.00061256,0.000852989,0.000456293,0.001093237,0.00120756,0.00062172
Cer_AP.t51:0__Np,0.000127449,9.75E-05,0.000151589,5.88E-05,5.70E-05,7.59E-05,8.58E-05,0.000104239,8.17E-05,0.000124755,7.72E-05,0.000105712,7.70E-05,4.66E-05,7.09E-05,0.000117747,0.000152133,8.82E-05,0.00014369,0.000133179,0.000155032,5.38E-05,8.48E-05,2.57E-05,0.000140345,0.000111606,5.87E-05
Cer_AP.t52:1__Np,0.00061581,0.000410485,0.000776746,9.49E-06,9.93E-05,0.000379138,0.000144075,0.000327528,0.00060622,0.000654967,0.000398502,0.000637411,0.000234553,2.28E-05,0.000247437,0.000383143,0.000795056,0.000105881,0.000500343,0.000242388,0.000428995,3.89E-05,0.000337673,4.73E-05,0.000150566,0.000250584,0.000179972
Cer_AS.d14:1_14:0__Np,4.14E-05,5.19E-05,6.71E-05,2.32E-05,2.22E-05,2.34E-05,1.73E-05,2.62E-05,2.87E-05,2.50E-05,2.58E-05,2.71E-05,2.00E-05,1.56E-05,2.58E-05,1.61E-05,2.33E-05,1.73E-05,7.15E-05,3.71E-05,4.86E-05,1.65E-05,2.34E-05,1.52E-05,3.68E-05,3.01E-05,2.60E-05
Cer_AS.d16:1_13:0__Np,6.97E-05,5.73E-05,7.37E-05,5.52E-05,4.63E-05,4.99E-05,3.15E-05,5.95E-05,5.61E-05,5.18E-05,3.93E-05,5.29E-05,5.40E-05,3.48E-05,5.70E-05,3.34E-05,4.77E-05,3.35E-05,6.34E-05,4.32E-05,6.96E-05,3.31E-05,4.15E-05,2.88E-05,7.01E-05,5.50E-05,5.90E-05
Cer_AS.d16:1_14:0__Np,0.001203232,0.001122896,0.001488269,0.00079858,0.000740271,0.000753391,0.00063483,0.001155354,0.001037975,0.000856734,0.00050775,0.000770113,0.000769727,0.000571809,0.001019002,0.000506634,0.000946848,0.00058498,0.001490933,0.000762728,0.001150114,0.00059887,0.000935862,0.000521025,0.001554173,0.001336471,0.000908584
Cer_AS.d16:1_14:0_1__Np,0.001203232,0.001122896,0.001488269,0.00079858,0.000740271,0.000753391,0.00063483,0.001155354,0.001037975,0.000856734,0.00050775,0.000770113,0.000769727,0.000571809,0.001019002,0.000506634,0.000946848,0.00058498,0.001490933,0.000762728,0.001150114,0.00059887,0.000935862,0.000521025,0.001554173,0.001336471,0.000908584
Cer_AS.d16:1_16:0__Np,0.024634175,0.021147351,0.026096987,0.01941989,0.018695666,0.01975948,0.014896868,0.022461238,0.020332402,0.023377331,0.017713436,0.02216574,0.017593244,0.016090707,0.023335415,0.016732526,0.023685026,0.016235416,0.023837766,0.019104975,0.022354407,0.017876468,0.023020001,0.018933631,0.027715554,0.025025491,0.024900697
Cer_AS.d17:1_14:0__Np,0.001832763,0.001466473,0.00204314,0.001505902,0.001343976,0.001405976,0.001060582,0.001741283,0.001514152,0.001588125,0.001016873,0.001362291,0.001526708,0.000997461,0.001549406,0.001063292,0.001700976,0.001138863,0.001701547,0.001054642,0.001678493,0.001258616,0.001761469,0.00122123,0.002362666,0.001966304,0.00161394
Cer_AS.d17:1_16:0__Np,0.016244783,0.013218397,0.017351672,0.012462161,0.011488386,0.012414222,0.01070027,0.016256971,0.014417149,0.014953259,0.011214119,0.0140336,0.013237897,0.010032455,0.014775633,0.011160879,0.016181124,0.011270881,0.015172961,0.011594356,0.016268336,0.0115582,0.014735546,0.009457101,0.019936648,0.016179452,0.014970307
Cer_AS.d17:1_32:1__Np,0.000277024,0.000222945,0.000298826,0.000160787,0.000135911,0.000134591,0.000154592,0.000228164,0.000183907,0.000206226,0.000189242,0.000205981,0.00014794,0.000112679,0.000165783,0.000146813,0.000216614,0.000155131,0.000595227,0.000454478,0.0005033,0.000113616,0.000175428,6.34E-05,0.000268461,0.000211742,0.000192466
Cer_AS.d18:1_16:0__Np,0.012014102,0.010227035,0.013196932,0.009196695,0.009664594,0.009547713,0.008879757,0.016261648,0.01150164,0.011747763,0.010539795,0.011459492,0.010455534,0.007567588,0.011221835,0.00876914,0.013625878,0.009490354,0.012628117,0.009662633,0.01114303,0.01140419,0.016203205,0.010438153,0.021618413,0.019666661,0.014075321
Cer_AS.d19:1_16:0__Np,5.18E-05,6.73E-05,0.000204283,0.000107115,6.06E-05,4.99E-05,7.41E-05,0.000103602,9.09E-05,0.00012886,4.36E-05,0.000103739,5.97E-05,3.97E-05,4.71E-05,0.000122746,9.79E-05,4.86E-06,0,0,0,9.50E-05,0.000122517,0.000103012,0.000206616,7.10E-05,0.000143844
Cer_AS.d28:1_20:0__Np,0.000435586,0.000433986,0.000603873,0.000162876,0.000178121,0.000226503,0.000291266,0.000454474,0.000363411,0.00063874,0.000259475,0.000686453,0.000247654,0.000125692,0.000318543,0.000370102,0.000640899,0.000394373,0.000551611,0.000340529,0.000651704,0.000167144,0.000276981,0.000145059,0.000576756,0.000476088,0.000169537
Cer_AS.d29:1_15:0__Np,0.000197833,0.000124929,0.000150905,0.000133632,5.17E-05,0.000132984,0.000163462,0.000181967,0.000206284,0.000201295,9.07E-05,0.000139619,0.00016731,0.000144076,0.000158913,0.000119947,0.00025799,0.000193583,0.000197992,8.96E-05,0.000190594,0.000132886,0.000193541,0.000113084,0.000219039,0.000288575,0.000156563
Cer_AS.d32:1__Np,0.024634175,0.021147232,0.026096987,0.019412622,0.018695666,0.01975948,0.014896868,0.022463417,0.020334892,0.023377331,0.017713745,0.02215263,0.017593244,0.016090707,0.023335415,0.016732526,0.023685026,0.016235416,0.023837766,0.019104975,0.022354407,0.017876468,0.023020001,0.018933631,0.027715554,0.02502572,0.024900697
Cer_AS.d32:2__Np,1.45E-05,3.89E-05,0,1.91E-05,0,1.65E-05,0,3.00E-05,0,0,4.64E-05,0,0,1.27E-05,0,0,0,0,5.90E-05,0,1.68E-05,1.21E-05,0,0,6.25E-05,1.80E-05,0
Cer_AS.d34:1__Np,0.000651836,0.000517696,0.00072388,0.000606832,0.000528232,0.000487233,0.000416928,0.000573833,0.000507805,0.000609358,0.000484732,0.00056729,0.000488946,0.000438448,0.00053622,0.000419911,0.000612053,0.000428769,0.000490221,0.000413836,0.000574957,0.000429077,0.000710743,0.000486412,0.000850901,0.000620589,0.000739372
Cer_AS.d34:1_1__Np,2.72E-05,1.81E-05,2.97E-05,2.00E-05,1.48E-05,1.80E-05,1.94E-05,1.20E-05,1.68E-05,2.08E-05,1.90E-05,1.97E-05,1.80E-05,1.35E-05,1.07E-05,1.58E-05,2.00E-05,1.68E-05,0,0,1.77E-05,1.10E-05,1.47E-05,1.67E-05,3.08E-05,1.87E-05,2.31E-05
Cer_AS.d34:2__Np,0.00037709,0.000351131,0.000435791,0.000329592,0.000241321,0.000242843,0.000231551,0.000383602,0.000276222,0.000393867,0.000404711,0.000412781,0.000203214,0.000197572,0.000264935,0.000249826,0.000471487,0.000268198,0.000404657,0.000400752,0.000357025,0.000313082,0.000509546,0.000297552,0.000460272,0.000537289,0.000388183
Cer_AS.d35:1__Np,0.000440309,0.000318667,0.000483449,0.000385748,0.000282944,0.000280749,0.000326903,0.000449821,0.0003772,0.000420532,0.000260609,0.000375591,0.000324173,0.000276486,0.000364177,0.000322536,0.000376586,0.000243575,0.000371863,0.000283694,0.000398832,0.000286091,0.000392546,0.000283512,0.000501534,0.000478085,0.000425312
Cer_AS.d35:1_1__Np,0.000181915,0.000161712,0.000207899,0.000142102,0.000123771,0.000122008,0.000103832,0.000153012,0.000150383,0.000146878,0.000136954,0.000158984,0.000140258,0.00010873,0.000135469,0.0001167,0.000165992,0.00012081,0.000131618,0.000151205,0.000217598,9.38E-05,0.000128294,9.65E-05,0.000153682,0.000125139,0.000145492
Cer_AS.d36:1__Np,0.001738375,0.001510806,0.001941648,0.001224675,0.001302225,0.00130492,0.001241691,0.001958695,0.001518653,0.001818298,0.001168331,0.001507531,0.00145097,0.001095753,0.00157245,0.001139857,0.001791549,0.001260454,0.001661268,0.001209236,0.001374305,0.00141953,0.002165759,0.00139143,0.00245174,0.002288287,0.001556151
Cer_AS.d36:1_1__Np,0.001268316,0.000998646,0.001422063,0.000737679,0.000300753,0.000693469,0.000680146,0.000390726,0.000980499,0.001151168,0.000858581,0.000948326,0.000779117,0.000567063,0.000699303,0.000788675,0.00038594,0.000723924,0.001031034,0.000832343,0.001196439,0.000491402,0.000713339,0.000484709,0.001123897,0.000877933,0.000870247
Cer_AS.d37:1__Np,0.000391491,0.000277325,0.000433919,0.000217776,0.000226933,0.000220226,0.000236464,0.000396664,0.000289298,0.00036452,0.000229152,0.000413676,0.000297939,0.000184036,0.000244166,0.000269835,0.000365007,0.000246486,0.000358758,0.000228701,0.000340119,0.000190471,0.00029268,0.000208429,0.000331396,0.000319029,0.000295412
Cer_AS.d37:1_1__Np,0.000477888,0.000350655,0.000541635,0.000349519,0.00028743,0.000259919,0.00025951,0.000347787,0.000333254,0.00041626,0.000265445,0.000294523,0.000318841,0.000277261,0.000325874,0.0002785,0.000346519,0.000237796,0.000317671,0.000281662,0.000444553,0.000227702,0.000286465,0.000212708,0.000453123,0.000337085,0.000329512
