SampleID,Acholeplasma,Achromobacter,Acidaminococcus,Acidovorax,Acinetobacter,Actinobacillus,Actinobaculum,Actinomadura,Actinomyces,Actinomycetospora,Aerococcus,Aggregatibacter,Agrobacterium,Agrococcus,Akkermansia,Alcaligenes,Alishewanella,Alkanindiges,Alloiococcus,Anaerococcus,Anaerovibrio,Anoxybacillus,Aquabacterium,Arcobacter,Arthrobacter,Atopobium,Bacillus,Bacteroides,Balneimonas,Bifidobacterium,Blautia,Brachybacterium,Brevibacillus,Brevibacterium,Brevundimonas,Bulleidia,Burkholderia,Butyricicoccus,Caldilinea,Campylobacter,Candidatus Azobacteroides,Cardiobacterium,Cellulosimicrobium,CF231,Chryseomicrobium,Chthoniobacter,Citrobacter,Cloacibacterium,Clostridium,Cohnella,Comamonas,Coprococcus,Corynebacterium,Cronobacter,Dehalobacterium,Deinococcus,Delftia,Dermabacter,Dermacoccus,Dermatophilus,Desulfovibrio,Devosia,Dialister,Diaphorobacter,Dietzia,Dorea,Elizabethkingia,Elusimicrobium,Enterobacter,Enterococcus,Epulopiscium,Erwinia,Erysipelothrix,Ethanoligenens,Ewingella,Faecalibacterium,Fibrobacter,Filifactor,Finegoldia,Flavobacterium,Flexispira,Fluviicola,Friedmanniella,Fusobacterium,Gallicola,Gardnerella,Gemmata,Gemmiger,Geobacillus,Geodermatophilus,Georgenia,Gluconacetobacter,Glycomyces,Gordonia,Granulicatella,Guggenheimella,GW-34,Haemophilus,Halomonas,Helcobacillus,Helcococcus,Helicobacter,Hymenobacter,Janthinobacterium,Jeotgalicoccus,Kocuria,Kytococcus,Labrenzia,Lachnoanaerobaculum,Lachnobacterium,Lachnospira,Lactobacillus,Lactococcus,Lampropedia,Lautropia,Leptotrichia,Leucobacter,Leuconostoc,Listeria,Luteibacter,Lysobacter,Macrococcus,Marmoricola,Massilia,Megasphaera,Methanobrevibacter,Microbacterium,Microbispora,Micrococcus,Mitsuokella,Modestobacter,Moraxella,Moryella,Mucilaginibacter,Mycoplasma,Myroides,N09,Neisseria,Nesterenkonia,Nocardioides,Novosphingobium,Ochrobactrum,Olsenella,Oribacterium,Ornithinimicrobium,Oscillospira,p-75-a5,Paenibacillus,Paludibacter,Pannonibacter,Parabacteroides,Paracoccus,Paraprevotella,Pediococcus,Pedobacter,Peptoniphilus,Peptostreptococcus,Petrobacter,ph2,Phascolarctobacterium,Planifilum,Planomicrobium,Pontibacter,Porphyromonas,Prevotella,Proteiniclasticum,Proteus,Pseudaminobacter,Pseudochrobactrum,Pseudoclavibacter,Pseudomonas,Pseudonocardia,Pseudoxanthomonas,Psychrobacter,Rahnella,Rheinheimera,Rhizobium,Rhodobacter,Rhodococcus,Rhodoplanes,Roseburia,Roseomonas,Rothia,Rubellimicrobium,Ruminococcus,Rummeliibacillus,Saccharibacillus,Salana,Sarcina,Selenomonas,Serratia,Shewanella,Skermanella,SMB53,Solibacillus,Sphingobacterium,Sphingobium,Spirosoma,Sporosarcina,Staphylococcus,Stenotrophomonas,Streptococcus,Streptomyces,Succinivibrio,Synergistes,Terriglobus,Tessaracoccus,Thermicanus,Thermoactinomyces,Treponema,Trichococcus,Truepera,Trueperella,Turicibacter,Uruburuella,Variovorax,Veillonella,WAL_1855D,Wautersiella,Weissella,Xanthobacter,Xanthomonas,YRC22,Cutibacterium,Eubacterium,Grand Total
LK16S005-089,0,0,0,0,0,0,0,0,0,0,0.000117827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058874357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000418941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017647906,0,0,0,0,0,0,0,0,0,0.002160167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883351007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002343453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035086341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-090,0,0,0,0,0,0,0,0,0,0,0.000369231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000931868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195973626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001547253,0,0,0,0,0,0,0,0,0.000246154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298901,5.27473E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052641758,0,0,0,0,0,0,0.000457143,0,0,0.011410989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582945055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011903297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141221978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-091,0,0,0,0,0,0,0,0,0,0,0.00018886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001016939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81108E-05,0,0,0,0.164671529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00069733,0,0,0,0,0,0,0,0,0.000130749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000159805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031365314,0,0,0,0,0,0,0.00056658,0,0,0.007452712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636386088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012174216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145131766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002517571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34291E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-093,0,0,0,0,0.000412346,0,0,0,0,0,5.02861E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03434E-05,0,0,0,0,0,0,0,0,0,0,0,7.04006E-05,0,0,0,0.004395008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01717E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04578E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000975551,0.000130744,0,0,0,0,0,0,0,0,0.080337118,0,0,0,0,0,0,0.000422403,0,0,0.000955436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768382094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016886082,0,0,0,0,0,0,0,0,0,0,0.000170973,0,0,0,0,0,0.126308696,0,0.000100572,0,0,0,0,0,0,0,0,0,0,0,5.02861E-05,0,0,0,0,0,0.000100572,0,0,0,8.04578E-05,0,1
LK16S005-094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000206348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998236662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17347E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002524652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997423614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-096,0,0,0,0,0.003348834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001101111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118301,0,0,0,0,0,0,0,0,0,0,0,0,0.000136501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000518705,0,0,0,0,0,0,0,0,0,0.018445886,0,0,0,0,0,0,0.000118301,0,0,0,0,0,0,0,0,0,0,0,0.000136501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949903994,0,0,0,9.10009E-05,0,0,0,0,0,0,0,0,0,0,0,0.001683517,0,0.000218402,0,0,0,0,0,0,8.19008E-05,0,0,0,0,0,0,0,0.023414536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000582406,0,0,0,0,0,1
LK16S008-001,0,0,0.002912839,0,0.022406453,0.002240645,0,0,0,0,0.092314587,0,0,0,0,0,0,0,0.00246471,0,0.002912839,0,0,0.002016581,0,0,0,0.00941071,0,0.006273807,0,0.004705355,0,0,0,0.00246471,0,0.002240645,0,0,0,0,0,0.004033162,0,0,0,0.001568452,0,0,0,0.014116065,0.037418777,0,0,0.006049742,0,0,0,0,0,0,0.001344387,0,0,0.006273807,0,0.001120323,0,0.011427291,0.002912839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001120323,0,0,0,0.001120323,0,0,0,0.017028904,0.006946,0,0,0,0,0.002016581,0.20770782,0,0,0,0,0,0,0,0,0.001568452,0.003809097,0,0,0.010306968,0.000672194,0,0,0.006721936,0.006273807,0,0.019717679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018597356,0.001120323,0,0,0,0,0.001344387,0,0,0,0,0,0,0,0.006721936,0,0,0,0,0.036522518,0,0,0,0,0,0,0,0,0.013667936,0,0,0,0,0,0,0,0,0.036074389,0,0.011651356,0,0,0,0,0,0,0,0,0.043692583,0,0.000448129,0,0,0,0.02621555,0,0.201434013,0,0.005153484,0,0,0,0.003585032,0,0,0.021062066,0,0,0.043916648,0,0,0,0,0.001792516,0,0,0,0.003360968,0,0,1
LK16S008-002,0,0,0,0,0.002504174,0,0,0,0,0,0.035058431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002086811,0,0,0,0.005008347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011686144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001252087,0,0,0,0,0,0,0.00542571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002504174,0,0,0,0,0,0,0.002086811,0,0.005843072,0,0.004173623,0,0,0,0,0,0,0,0,0.3639399,0,0,0,0,0,0.057595993,0,0.00918197,0,0,0,0,0,0,0,0,0.001252087,0,0,0.486644407,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-003,0,0,0,0,0,0,0,0,0,0,0.095634563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011026103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004275428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000675068,0,0,0,0,0,0,0,0,0.098784878,0,0,0,0,0,0,0,0,0,0,0.011251125,0,0,0,0,0,0.745949595,0,0.00630063,0,0.000450045,0,0,0,0,0,0,0,0,0,0.007650765,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-004,0,0,0,0,0.010298661,0,0,0,0,0,0.009783728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007209063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015447992,0.015962925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013903193,0,0.002574665,0,0,0,0,0,0,0,0,0.254891864,0,0,0,0,0,0.114830072,0.008753862,0.004119464,0.010298661,0,0,0,0,0,0,0,0,0,0,0.53192585,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-005,0,0,0,0,0.035739943,0,0,0,0,0,0.161548132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013380029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232758621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001975575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011584052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030801006,0,0,0.045258621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466505029,0,0.000448994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-006,0,0,0,0,0.021130049,0,0,0,0,0,0.14335746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004786365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179196825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001400887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012607985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017277609,0,0,0.037356993,0,0,0,0,0,0,0,0.000466962,0,0,0,0,0,0.582418865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-007,0,0,0,0,0,0,0,0,0,0,0.200168007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007080283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006840274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001080043,0,0,0,0,0,0.003840154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004800192,0,0,0,0,0,0,0,0,0,0,0.008400336,0,0,0,0,0,0.760590424,0,0.000360014,0,0,0,0,0,0,0,0,0,0,0,0.006840274,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-008,0,0,0,0,0.001520701,0,0,0,0.000321275,0,0.038081775,0,0,0,0,0,0,0,0,0,0,0.002120414,0,0,0,0,0.005311744,0,0,0,0,0,0,0,0,0,0,0.000942406,0,0.000492621,0,0,0,0,0,0,0,0.001070916,0,0,0,0.000942406,0.005076142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009338388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00548309,0,0,0,0,0,0,0,0,0.001970486,0,0,0,0,0,0,0,0.000149928,0,0,0,0,0,0.018676776,0.000792478,0,0,0,0,0,0,0,0,0.001392191,0,0,0,0,0.000449785,0,0,0,0,0.00025702,0,0,0,0,0,0,0,0,0,0,0,0,0.000235602,0,0,0,0.000556876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001049498,0,0,0,0,0,0.003362676,0,0,0,0,0,0,0,0,0,0.001135171,0,8.56733E-05,0,0.000878151,0,0,0,0,0,0,0,0,0.172246139,0,0,0.000728223,0,0,0.485339159,0,0.001392191,0.001713466,0,0,0,0,0,0,0,0,0,0,0.236886633,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-009,0,0,0.002029868,0,0.023633464,0.001304915,0,0,0,0,0.066405684,0,0,0,0.001014934,0,0,0,0.002029868,0,0.004349717,0,0,0.002319849,0.002174859,0,0,0.006089604,0,0.003479774,0.001884877,0,0,0.001884877,0,0.001594896,0,0.00246484,0,0,0,0,0,0.00507467,0,0,0,0,0,0,0.001594896,0.011454255,0.03784254,0,0,0.00492968,0,0,0,0,0,0,0.001014934,0,0.000869943,0.006234595,0,0.000869943,0,0.002899812,0.001014934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434972,0,0,0,0,0,0,0,0,0,0,0,0.000579962,0,0,0,0.000724953,0,0,0,0.021893577,0.010874293,0,0,0,0,0.001304915,0.201681891,0,0,0,0,0,0,0,0,0.001449906,0.004204727,0,0,0.007974482,0.000724953,0,0,0.006959548,0.005364651,0,0.018413803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018268813,0.001449906,0,0,0,0,0,0,0,0,0,0,0,0,0.005364651,0,0,0,0,0.03276787,0.000434972,0,0,0,0,0,0,0,0.01522401,0,0,0,0,0,0,0,0,0.036247644,0,0.014644048,0,0,0,0,0,0,0,0,0.048716833,0.003044802,0.000724953,0,0,0,0.036537625,0,0.226185298,0,0.002029868,0,0,0.001159925,0,0,0,0.024068436,0,0,0.047701899,0.002174859,0,0,0,0.001739887,0,0,0,0.00246484,0,0,1
LK16S008-010,0,0,0,0,0.01420839,0,0,0,0,0,0.020635995,0,0,0,0,0,0,0,0,0,0.001014885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004397835,0.005751015,0,0,0.00202977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007104195,0.02097429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005074425,0,0,0,0,0,0.013870095,0.00067659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002368065,0,0,0,0,0,0,0,0,0.00608931,0,0.005074425,0,0,0,0,0,0,0,0,0.326792963,0,0,0,0,0,0.061907984,0,0.014546685,0.001691475,0,0,0,0.001014885,0,0,0,0.00541272,0,0,0.467861976,0,0,0,0,0,0,0,0,0,0.00405954,0,1
LK16S008-011,0,0,0,0,0.000579151,0,0,0,0,0,0.089382239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002316602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014671815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019498069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003861,0,0,0,0,0,0,0,0,0.12027027,0,0,0,0,0,0,0,0,0,0,0.016409266,0,0,0,0,0,0.701544402,0,0.008494208,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-012,0,0,0,0,0.004098361,0,0,0,0,0,0.030580076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000945776,0,0,0.003467844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003152585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003152585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003467844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004098361,0,0,0,0,0,0,0,0,0,0.00220681,0,0.043820933,0,0.001576293,0,0,0,0,0,0,0,0,0.278688525,0,0,0,0,0,0.244640605,0,0,0.004728878,0,0,0,0,0.00630517,0,0,0,0,0,0.362862547,0,0,0,0,0,0,0,0,0,0.00220681,0,1
LK16S008-013,0,0,0,0,0.140786472,0,0,0,0,0,0.161924574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049456449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159978526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004697356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335525,0,0,0,0,0,0,0,0,0.025499933,0,0,0.026506509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426184405,0,0.000402631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-014,0,0,0,0,0.08982809,0,0,0,0,0,0.191818985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034925596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142760073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006047428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003533329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000679486,0,0,0,0,0,0,0,0,0.028130733,0,0,0.026771761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47496093,0,0.000271795,0,0,0,0,0,0,0,0,0,0,0,0.000271795,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-015,0,0,0,0,0,0,0,0,0,0,0.352724018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018794049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005257859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125517,0,0,0,0,0,0.004139165,0,0,0,0,0,0,0,0,0,0.002013648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001342432,0,0,0,0,0,0,0,0,0,0,0.005481597,0,0,0,0,0,0.60029086,0,0.001006824,0,0,0,0,0,0,0,0,0,0,0,0.006488422,0,0,0,0,0,0,0,0,0,0,0,1
