CompoundID,CompoundName,Formula,Phase,Mass,RT,P3_ChloraPrep_EndPoint.1,P3_ChloraPrep_EndPoint.2,P3_ChloraPrep_EndPoint.3,P3_ChloraPrep_Baseline.1,P3_ChloraPrep_Baseline.2,P3_ChloraPrep_Baseline.3,P3_ChloraPrep_PostIntervention.1,P3_ChloraPrep_PostIntervention.2,P3_ChloraPrep_PostIntervention.3,P3_FullSurgicalPrep_EndPoint.1,P3_FullSurgicalPrep_EndPoint.2,P3_FullSurgicalPrep_EndPoint.3,P3_FullSurgicalPrep_Baseline.1,P3_FullSurgicalPrep_Baseline.2,P3_FullSurgicalPrep_Baseline.3,P3_FullSurgicalPrep_PostIntervention.1,P3_FullSurgicalPrep_PostIntervention.2,P3_FullSurgicalPrep_PostIntervention.3,P3_Water_EndPoint.1,P3_Water_EndPoint.2,P3_Water_EndPoint.3,P3_Water_Baseline.1,P3_Water_Baseline.2,P3_Water_Baseline.3,P3_Water_PostIntervention.1,P3_Water_PostIntervention.2,P3_Water_PostIntervention.3
Cer_NS.d54:3__Np,Cer_NS d54:3,C54 H103 N O3,Negative Phase,813.794,14.06,179029.1225,400844.3489,294577.5825,308556.9707,175633.5134,116810.576,251402.2274,186527.2465,276933.2502,127006.1164,312353.6291,122288.0026,285463.4502,162814.0626,136571.5197,190005.7719,95717.77528,119136.5707,40228.30253,180738.8673,273176.7182,63215.82013,188169.6856,207516.9207,71975.98135,131479.9278,199202.1766
EtherOxPC.18:0e_20:3+1O__Np,EtherOxPC 18:0e_20:3+1O,C46 H88 N O8 P,Negative Phase,813.6247,9.15,50821.27633,8817.298583,137004.8348,69225.10579,320850.8907,458350.3042,499368.3026,264473.3493,0,151562.7979,201043.5085,58223.55943,1012036.158,424933.9048,464978.68,155075.2403,325698.9757,574534.4498,226665.89,194995.982,75506.05914,276550.4494,692769.7801,614628.2901,185102.997,29826.71151,70068.94852
EtherPC.16:1e_16:0__Np,EtherPC 16:1e_16:0,C40 H80 N O7 P,Negative Phase,717.5643,8.72,614653.1386,615358.1888,731101.5282,967692.7124,592319.2244,700961.1275,565056.9926,477758.3497,827330.1251,316304.4119,901425.6123,767089.0123,1119761.742,715977.8615,814808.3459,343431.2221,464884.3683,442056.2523,1041163.774,250225.1521,478176.29,726716.9779,575656.384,790674.1727,242808.0659,382748.611,505800.4351
EtherPC.16:1e_18:1__Np,EtherPC 16:1e_18:1,C42 H82 N O7 P,Negative Phase,743.5813,8.8,6685.814078,23955.89392,19681.79272,233607.1948,143874.9915,19014.76991,154341.3163,48063.04337,15655.98525,58585.21056,20699.07731,24614.17414,46239.01834,21074.75625,144004.8063,17554.73207,158631.1768,190692.6793,0,202548.7546,19707.50818,18973.69303,33182.56536,306188.9981,35188.57503,91347.51085,52151.7175
EtherPC.16:1e_20:4__Np,EtherPC 16:1e_20:4,C44 H80 N O7 P,Negative Phase,765.5676,7.74,145453.5639,103480.3341,259122.3891,285819.4893,216694.6815,235333.3647,245412.4035,171179.8165,352868.5096,282978.3269,315953.3052,234470.6431,288808.5156,190648.9572,354589.187,223931.0813,233978.6648,273642.5457,339915.9741,231099.3394,225970.7963,276333.8627,202224.1314,276341.2606,207157.2727,129221.7167,265331.3083
EtherPC.18:1e_16:0__Np,EtherPC 18:1e_16:0,C42 H84 N O7 P,Negative Phase,745.5987,8.83,176439.2446,231599.8015,400620.3029,466662.0269,349921.4041,539668.6126,381204.5405,341757.7895,569200.7479,389153.3028,500470.314,408364.7931,501917.3866,407476.7287,583273.5657,544034.475,429840.7057,506941.1327,819808.5871,502074.4732,281013.1269,415538.0235,584189.4463,372574.4563,329588.6219,330824.1165,447798.4126
EtherPC.18:1e_20:4__Np,EtherPC 18:1e_20:4,C46 H84 N O7 P,Negative Phase,793.5984,7.92,77390.0413,109214.0051,212726.9355,356233.3288,279138.4535,397034.6278,276909.2392,196119.6675,424129.3332,187387.1519,202132.3135,183935.9478,387316.786,264586.3377,356924.2265,297894.5984,233049.357,301931.3201,77304.05195,224039.7228,186857.413,323421.9711,347508.1155,200685.2038,197128.5614,179038.1965,267665.827
EtherPC.18:2e_18:2__Np,EtherPC 18:2e_18:2,C44 H82 N O7 P,Negative Phase,767.5831,7.94,68465.51504,96022.79497,159745.7252,95251.48185,59594.00795,128445.5311,142299.1759,136305.9075,263951.0917,206566.9886,222626.5603,123320.9887,162508.2555,118480.8495,65737.55334,222066.1553,152469.4102,123673.2194,108929.8525,148404.0985,128409.6238,90229.37316,159158.8333,127820.6731,161194.0733,94313.88062,146886.3039
EtherPC.18:2e_20:4__Np,EtherPC 18:2e_20:4,C46 H82 N O7 P,Negative Phase,791.5827,7.78,265954.4178,199479.9659,511217.8636,346845.5621,146621.3755,133594.484,584398.5441,414567.3187,908290.3464,476932.1397,549134.2007,550850.8066,316723.3988,298317.2104,337760.222,572392.4672,492800.6536,541441.5083,391510.9709,478285.3579,392723.8721,309759.9148,348416.6574,307135.0626,431597.1045,337030.369,522115.3852
EtherPE.14:1e_20:4__Np,EtherPE 14:1e_20:4,C39 H70 N O7 P,Negative Phase,695.4897,7.05,25927.11345,33382.432,40412.67098,88394.65534,57541.50283,79496.29644,57417.92881,48083.61636,68612.91457,40697.76714,67321.55663,42646.62419,121597.5925,71518.50263,115151.1641,60000.96555,42467.82631,64259.67711,40502.91143,46681.80173,44512.32081,80406.84917,69716.30948,118189.9877,35717.41476,26564.20688,45583.96993
EtherPE.16:1e_16:1__Np,EtherPE 16:1e_16:1,C37 H72 N O7 P,Negative Phase,673.5091,8.04,320577.75,95459.75776,111541.9724,99950.93489,75158.55191,273013.1536,115806.8191,185502.9911,26112.26251,148327.1826,28663.8838,137366.3608,682881.8791,43840.34579,65447.46833,164859.0596,109557.3769,117279.1715,63774.38565,119414.1937,270913.8381,316221.247,185592.2619,391700.7886,153777.5608,58788.62543,139261.676
EtherPE.16:1e_18:1__Np,EtherPE 16:1e_18:1,C39 H76 N O7 P,Negative Phase,701.5365,9,158811.1875,263685.4733,479032.0519,405091.0293,408325.1443,472400.6184,391631.1364,269063.6249,382139.4233,379609.0019,530727.0576,333776.4216,626959.0268,381387.1518,525314.4008,422174.1905,369187.4245,473594.4594,297484.089,295077.2727,279594.83,422007.0156,397917.321,457563.7983,356468.1919,232606.5971,394054.0707
EtherPE.16:1e_18:2__Np,EtherPE 16:1e_18:2,C39 H74 N O7 P,Negative Phase,699.5233,8.2,503183.5612,453091.5721,738070.5726,1404088.317,781061.5039,619798.3106,937864.5014,504082.2684,990002.4227,396273.7788,907268.7335,622883.2563,773461.6494,826548.3106,897926.4634,700559.5875,560703.9113,448380.5064,405915.6762,583529.396,422816.7722,919717.0125,819535.9267,1313879.67,312657.5653,291047.6753,599932.4406
EtherPE.16:1e_20:4__Np,EtherPE 16:1e_20:4,C41 H74 N O7 P,Negative Phase,723.5202,8.03,602894.6213,523865.0148,1067611.446,1820838.081,1076157.067,1356921.581,1076427.105,799943.442,2286509.402,1088263.007,1214487.623,832049.3209,1650588.468,1042259.445,1639700.917,1235565.549,1025189.215,1174974.253,1139885.611,989431.7121,824467.2491,1569341.328,1256309.351,1345336.795,1014648.308,668463.3669,1213989.783
EtherPE.16:1e_22:4__Np,EtherPE 16:1e_22:4,C43 H78 N O7 P,Negative Phase,751.5516,8.69,109967.4348,109713.142,187852.4636,333815.1425,183939.8634,421445.5466,296655.702,147032.5347,363200.4916,165392.6904,320748.9605,218479.452,402313.3462,301849.2999,411191.9641,396768.983,133270.9112,337467.1356,165206.6817,203147.4962,247858.3135,270869.7476,180564.8698,297934.205,260239.2193,110479.5,334221.8579
EtherPE.18:1e_20:4__Np,EtherPE 18:1e_20:4,C43 H78 N O7 P,Negative Phase,751.5517,8.95,925679.6411,868251.7535,1698091.4,2406207.075,1679171.962,2538982.848,1828767.263,1353197.166,3547921.936,1662564.948,2142701.942,1463005.481,2466651.478,1759315.344,2944825.044,2438027.483,1613451.854,2097863.189,1344291.614,1794339.242,1455460.289,2069041.642,2008995.568,1985458.53,1930292.157,1353668.396,2143035.458
EtherPE.18:2e_18:2__Np,EtherPE 18:2e_18:2,C41 H76 N O7 P,Negative Phase,725.5361,8.26,343995.1812,200689.262,320091.3413,606070.3436,311752.3294,500592.1128,469229.6285,258660.5512,742788.1422,416301.7591,567064.1768,387881.2658,396843.2157,276672.1072,765433.454,370303.344,389989.4019,321773.7929,455597.8258,231567.7492,315910.1998,412178.7374,297253.6961,420874.9028,706434.2367,498281.8381,468082.8516
EtherPE.18:2e_20:4__Np,EtherPE 18:2e_20:4,C43 H76 N O7 P,Negative Phase,749.5359,8.05,1071025.86,1113709.758,2004846.869,3358265.609,2217653.831,2955578.193,2283951.565,1568758.229,4306158.276,1836109.434,2471768.822,1868480.418,3511367.368,2218474.917,3408885.185,2854225.599,2292116.7,2537956.806,1732841.377,1930879.114,1472217.99,2748206.81,2450731.808,2638728.014,2097690.864,1591745.081,2480715.789
EtherPE.18:2e_22:4__Np,EtherPE 18:2e_22:4,C45 H80 N O7 P,Negative Phase,777.5668,8.71,128151.6539,119986.6889,255464.4251,335503.545,281913.5209,354128.0273,289391.1023,215167.3365,444519.1044,172378.2178,151282.7565,232610.839,366643.0011,243500.3806,377084.6445,185723.4072,294045.4925,353691.5167,210931.7845,250457.1717,153848.9791,334218.1754,177563.2617,274095.5509,248775.0369,217329.3847,316430.8902
EtherPE.18:2e_22:6__Np,EtherPE 18:2e_22:6,C45 H76 N O7 P,Negative Phase,773.5363,7.76,54695.43706,46474.05108,26084.90468,103598.4253,67164.73144,73173.50007,45779.06012,38569.17799,92431.79723,67892.98437,72035.43311,65079.503,112244.0693,59563.47482,170928.6797,125237.8622,43689.31979,66276.85778,37348.02385,66092.10271,29959.36375,93218.84573,90323.18847,69877.91532,52295.49561,38029.41416,86965.84094
EtherPE.18:3e_18:2__Np,EtherPE 18:3e_18:2,C41 H74 N O7 P,Negative Phase,723.5209,7.51,36368.56028,12036.4051,49640.97548,83321.88364,60458.27014,55563.59033,17016.5168,20421.80666,104234.4371,71530.71718,50338.00733,18914.39733,72306.18999,37609.05021,70211.54741,77379.77518,34124.09008,58969.92745,0,45468.03221,39652.65205,64468.47549,79672.89544,57773.99974,55409.41635,60032.24138,60448.65522
EtherPE.40:7e__Np,EtherPE 40:7e,C45 H78 N O7 P,Negative Phase,775.5515,8.1,149550.8435,90552.83858,188036.1953,450788.798,280411.1093,376847.8437,300474.3703,211074.7245,543862.0763,88263.76346,320043.9465,225562.7876,427750.7485,211539.041,310378.8174,359940.4295,301754.8554,323265.1629,226280.6649,263360.5558,207748.3264,334915.0979,97291.46981,272315.6838,258793.5047,237327.2264,350495.4013
FA.16:0__Np,FA 16:0,C16 H32 O2,Negative Phase,256.2404,4.24,1863600.043,1815241.966,2196886.316,1945418.414,1409395.246,1982194.733,1715947.061,1792940.026,2460468.615,1713666.058,2092578.106,1965240.876,2135197.239,1789799.659,1638197.085,2124193.706,1314531.416,1593767.177,3227964.782,2795415.81,2010876.291,2003172.516,2453848.327,1800839.231,1365091.783,1541491.673,1507640.928
FA.16:0_1__Np,FA 16:0_1,C16 H32 O2,Negative Phase,256.2403,12.19,80430.61608,149961.8767,126987.3327,125061.3758,68773.17835,42645.91601,65248.38275,80640.73133,81662.02388,72068.10309,111451.043,86807.32533,160636.1555,86702.90158,74251.16449,108912.9865,36218.03061,36855.2543,113845.6234,67310.68076,66103.64387,87261.8455,69295.1234,100931.9015,39793.99662,40282.65992,62176.24687
FA.16:1__Np,FA 16:1,C16 H30 O2,Negative Phase,254.2247,3.6,2105474.966,556819.0204,751487.2319,802152.9029,237908.2959,514491.0719,562050.2344,471156.6449,624286.9761,701081.699,936509.5109,622602.3503,1098784.687,1055367.173,262275.4904,376330.8336,294541.783,561634.8802,4502766.222,1198440.26,1197954.625,863214.1886,386961.2342,709114.8909,302759.4926,298266.8218,457954.3679
FA.17:0__Np,FA 17:0,C17 H34 O2,Negative Phase,270.256,3,147974.0364,213276.766,268850.9221,203826.0678,218124.6777,314444.1302,287283.0553,229696.5929,282627.7962,225667.5503,315102.3623,242531.9166,263173.1485,244185.3414,260163.6768,299259.9149,154328.2461,225326.7574,148669.9638,220325.355,173806.3436,192157.4812,377759.8656,203953.7088,156716.6016,158008.9107,169474.9026
FA.18:0__Np,FA 18:0,C18 H36 O2,Negative Phase,284.2716,5.07,1928404.951,2323605.244,2714075.47,2103481.692,1384963.285,2292250.018,1618188.141,2118304.666,2639734.975,2099586.989,2542271.156,2488475.64,2441861.995,1878625.031,1768422.158,2150539.61,1387553.835,1646275.781,3963596.197,3195514.069,2227505.505,1994729.55,4153864.499,2033550.954,1558123.865,1720100.722,1571254.908
FA.18:0_1__Np,FA 18:0_1,C18 H36 O2,Negative Phase,284.2716,14.59,0,141755.7813,22959.07665,0,165912.2364,0,0,0,38967.47725,60944.73629,66863.97993,100361.4659,0,10342.21345,37876.52437,24849.49576,0,18625.52856,99418.2888,0,0,0,49377.39791,142906.86,0,97589.38374,62019.48828
FA.18:1__Np,FA 18:1,C18 H34 O2,Negative Phase,282.2561,4.32,4670660.956,3349930.066,4562693.289,1673958.056,1157835.355,2316908.516,2420290.859,2070836.099,4841438.668,2714002.72,3328840.26,3526095.925,2356792.394,1880569.022,2441615.031,2370372.321,1576606.111,1877875.486,12913065.97,9353937.957,6126374.622,2017572.039,1911159.514,1594178.558,4336302.096,4156079.696,3016500.999
FA.18:2__Np,FA 18:2,C18 H32 O2,Negative Phase,280.2404,3.79,2114437.556,1773909.595,2345718.497,787311.3998,485220.6499,823230.7086,1077468.282,900277.9386,1874779.89,1326436.394,1612012.879,1510554.281,871266.0049,675179.7363,905310.5787,1131289.341,797158.5563,896565.2121,4820008.754,3368036.401,2333091.472,722618.4651,645011.5864,593356.2317,1411357.761,1463602.346,1190704.731
FA.19:0__Np,FA 19:0,C19 H38 O2,Negative Phase,298.2873,5.53,28457.63877,24363.58598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65025.34395,0,22040.83014,0,0,0,0,0,0
FA.20:0__Np,FA 20:0,C20 H40 O2,Negative Phase,312.3029,6.02,424458.0358,450361.5675,367357.8773,362998.2905,184281.9821,254608.3717,229943.6601,230318.5934,408834.2672,235161.8518,278162.1614,245591.2089,483936.0806,294395.6592,190843.0669,286839.5149,117777.9489,133863.5573,1003471.54,368059.9984,379006.2542,340304.8096,218177.9786,305862.1953,132827.5102,179361.6544,210488.5042
FA.20:0_1__Np,FA 20:0_1,C20 H40 O2,Negative Phase,312.3028,14.59,80571.15742,93120.2682,132290.3272,64405.41138,125618.1983,53976.41365,0,79834.43585,102946.071,0,223204.0251,76000.34529,138022.258,29120.96094,56112.0184,0,0,40598.02482,263750.4189,0,0,0,0,127346.2642,0,61125.15953,89908.44986
FA.20:0_2__Np,FA 20:0_2,C20 H40 O2,Negative Phase,312.3029,13.36,39157.42191,60892.26304,52405.51939,42962.33342,0,30648.02368,34862.04393,0,48921.14569,0,39897.50512,0,67465.77039,28710.47929,29015.08721,43925.12333,0,0,39192.76468,26409.27553,0,28409.73681,0,41854.3429,0,0,24745.63095
FA.20:0_3__Np,FA 20:0_3,C20 H40 O2,Negative Phase,312.3028,13.61,39993.27659,62790.59048,52124.95696,38731.82341,0,0,0,0,54761.7221,0,0,31903.7371,66824.44522,0,0,39920.54061,0,0,40154.72949,0,0,30389.69084,0,0,0,0,0
FA.20:1__Np,FA 20:1,C20 H38 O2,Negative Phase,310.2872,5.1,1116182.628,658278.5465,616346.048,329956.7875,136432.4506,286917.7791,255597.6076,341218.8067,498048.8583,701108.8017,671952.5419,561971.7619,503119.7769,341024.8657,215160.2097,213101.5611,146121.593,268267.5922,3021512.587,942040.8264,926839.1748,335791.5856,769652.9363,450268.2279,394819.0277,373240.0436,295590.9368
FA.20:3__Np,FA 20:3,C20 H34 O2,Negative Phase,306.2559,3.97,244374.2634,191428.2085,259297.7385,53033.70358,36498.95008,55393.28065,102198.3006,76563.7701,141316.0949,188488.6638,260346.0225,292376.3129,56701.35981,41968.88713,55962.73419,96913.47619,86203.43599,84750.9199,401835.8707,227913.8021,196925.1508,60792.48236,49669.29712,40237.66981,141103.743,131129.2798,104898.4227
FA.21:0__Np,FA 21:0,C21 H42 O2,Negative Phase,326.3185,6.52,189969.5924,262299.4266,207217.0744,174359.2298,79385.94768,88276.43903,114103.9852,126259.5498,229023.9532,101487.3131,145736.0621,107455.1642,191960.051,116324.1665,84785.31844,132288.7921,47174.65795,46626.72817,365274.8006,126952.6737,179774.6019,143814.628,73222.22373,118661.237,66197.3181,74665.33721,105152.0986
FA.21:0_1__Np,FA 21:0_1,C21 H42 O2,Negative Phase,326.3187,13.84,29706.01963,29397.02662,48255.11652,37958.405,0,0,0,0,44259.35252,0,0,0,37185.4001,0,0,0,0,0,29495.8166,0,0,29149.64965,0,0,0,0,0
FA.22:0__Np,FA 22:0,C22 H44 O2,Negative Phase,340.3343,7.02,1733540.786,2361500.371,1803831.442,1612827.012,818450.9001,871321.2749,1061664.77,1040549.332,2057099.192,962581.3124,1363453.378,1076247.628,2173526.852,1183910.688,799027.6654,1393681.323,496671.263,516948.2894,3621326.901,1361309.62,1630061.606,1434470.215,691060.6345,1131320.061,608982.3496,791813.982,970300.6942
FA.22:0_1__Np,FA 22:0_1,C22 H44 O2,Negative Phase,340.3342,14.65,179612.8417,239085.2801,6765.086517,850197.7958,863453.2758,102889.8791,577062.1755,152381.9975,330109.6685,806500.8328,557342.4216,81969.62447,1059173.692,554565.6525,262009.1776,527857.6125,230471.2941,261616.655,1315141.351,107172.8255,10801.85202,0,155176.0127,806081.9691,91925.19941,222189.3025,263179.6133
FA.22:0_2__Np,FA 22:0_2,C22 H44 O2,Negative Phase,340.3342,14.1,155716.866,393786.0522,104883.8273,270705.0047,153306.8797,147784.2742,161860.7112,185291.2114,232832.1525,180245.7161,220989.7008,163838.8323,325371.9183,172445.6211,119171.8668,173602.3045,83137.51341,90549.85891,220901.6844,125475.0084,72626.7866,159963.5134,143614.2607,208441.7044,82862.69364,113196.3288,135951.9259
FA.22:0_3__Np,FA 22:0_3,C22 H44 O2,Negative Phase,340.3342,13.84,119351.4861,246686.0925,209685.8197,229004.7395,159246.0699,102121.6019,105109.8542,108992.5471,196556.8612,108986.6327,211973.3658,99049.62009,256164.0301,129213.9245,63291.17326,124516.4828,36874.64862,38008.32428,154585.8099,103152.0997,110331.0127,128621.6615,67925.86083,126935.1444,43562.96668,56183.89385,70374.36448
FA.22:0_4__Np,FA 22:0_4,C22 H44 O2,Negative Phase,340.3342,14.21,51568.06565,19213.74044,0,85001.14426,43777.46888,37123.55495,40965.63611,185625.9156,72018.77382,41471.38995,90490.16513,36299.72162,89978.24729,62951.74598,0,41032.24045,56120.42576,0,86249.41696,33270.25508,12104.52152,37173.0951,0,0,0,0,0
FA.22:0_5__Np,FA 22:0_5,C22 H44 O2,Negative Phase,340.3341,13.36,28954.5125,54199.66558,47504.92427,40863.93325,43422.17686,39963.36611,0,28071.67155,60057.40572,0,23842.81857,0,48740.19542,27149.98934,0,35136.70597,0,0,32794.60896,0,0,25548.1347,0,29699.11306,0,0,0
FA.22:1__Np,FA 22:1,C22 H42 O2,Negative Phase,338.3186,6.01,1724230.334,688285.3336,522530.86,735938.2015,258968.7821,503893.7095,309592.3408,272380.3691,423175.5344,716651.7147,482023.418,418618.6832,990920.7134,866660.1343,293014.8536,278024.9518,105714.2326,169654.4382,5695905.999,872173.9616,1194434.223,941871.777,389216.9214,941301.4307,117035.0876,221054.9916,297048.4586
FAHFA.16:0_2:0__Np,FAHFA 16:0_2:0,C18 H34 O4,Negative Phase,314.2458,3.82,31541.2925,38390.56429,57933.0095,42791.40363,26925.18228,35600.20698,28733.46512,42663.99397,61016.22918,35637.56974,79480.21967,89339.04865,71244.18534,49786.93403,46588.79041,55400.8637,41245.12725,54682.97002,93711.66158,67977.96113,36336.63048,62774.06657,68333.80564,33398.48131,30207.98456,42709.96523,31495.93661
FAHFA.16:1_18:3__Np,FAHFA 16:1_18:3,C34 H58 O4,Negative Phase,530.4313,3.6,124557.7612,20647.08262,30852.33398,33722.13573,0,18118.99289,23743.76871,16033.28821,17980.10297,26731.07347,33251.12329,17802.32959,41867.28088,51019.29075,0,0,12520.35344,25120.88736,179024.6192,66278.24551,69691.65407,41222.01348,0,27590.35578,7951.564586,0,16361.01194
FAHFA.16:1_8:0__Np,FAHFA 16:1_8:0,C24 H44 O4,Negative Phase,396.3239,4.49,64845.12994,0,0,20486.4564,0,0,0,0,0,0,0,0,51394.48376,44517.84048,0,0,0,0,85099.68106,0,0,55622.41817,0,28003.80048,0,0,0
FAHFA.16:1_9:0__Np,FAHFA 16:1_9:0,C25 H46 O4,Negative Phase,410.3395,4.73,33634.65369,0,0,20122.32897,0,0,0,0,0,0,0,0,46375.7321,24602.35919,0,0,0,0,28363.03772,0,0,32808.11378,0,16047.74782,0,0,0
HexCer_NDS.d36:1__Np,HexCer_NDS d36:1,C42 H81 N O8,Negative Phase,727.596,8.58,40373.14966,101224.3681,90111.03777,191584.8469,106877.0227,100011.6444,121533.3831,91704.181,198364.307,120141.3631,128670.2909,91856.93785,125491.9722,118285.3836,117331.818,128447.556,68626.23042,83826.63098,138056.0217,78983.03235,89088.88948,115166.0454,109212.5673,124627.7467,61392.43847,23520.2334,110477.4788
HexCer_NDS.d42:0__Np,HexCer_NDS d42:0,C48 H95 N O8,Negative Phase,813.7054,11.41,133010.8497,658570.7753,398254.7093,779785.6738,269205.5444,307267.0811,463474.3041,101238.1462,9821.689397,313501.194,711632.7362,557460.0022,663694.8745,356663.8836,402345.5236,420857.393,274363.5868,344089.9225,700707.3901,327247.7779,370655.6843,159396.6235,442998.408,373049.5898,100862.7179,118200.9982,185251.1871
LPC.16:0/0:0__Np,LPC 16:0/0:0,C24 H50 N O7 P,Negative Phase,495.3326,2.38,35024.60658,42494.78737,61342.33776,131803.8448,87571.6602,98047.2895,106539.0743,77099.0686,117492.865,62583.78286,85943.62393,61170.61106,173598.9539,121456.0453,94451.72554,67977.10736,51459.92036,75434.68267,53544.63949,47951.43017,32401.55445,107635.2958,87601.76464,91533.54741,59529.96514,57372.56761,79944.6644
LPC.16:1/0:0__Np,LPC 16:1/0:0,C24 H48 N O7 P,Negative Phase,493.3171,1.46,17121.9329,17834.88582,41723.445,54618.91185,60211.96406,64432.84601,57046.98349,47940.06252,68285.79086,46195.06622,52591.56565,0,118760.3634,53205.03922,64570.60182,42806.99499,30091.84311,58858.01746,17274.11195,25716.79371,38876.25378,78306.04281,77483.48434,93482.68464,22080.57976,14818.96497,30827.79672
LPC.18:0/0:0__Np,LPC 18:0/0:0,C26 H54 N O7 P,Negative Phase,523.3638,3.6,60230.90983,63282.22177,77309.8277,147462.8303,76259.50994,112587.5203,139397.6017,125118.7047,216401.6937,78192.04501,102124.568,98934.9329,174196.5119,113650.6689,134491.2615,92832.91515,70946.38878,80067.47198,165871.659,64645.17483,62006.67893,115582.3004,115629.7046,94129.82301,111644.4124,133594.6406,128380.7338
LPC.18:1/0:0__Np,LPC 18:1/0:0,C26 H52 N O7 P,Negative Phase,521.3479,2.37,24247.68301,42232.80298,82913.00485,85510.5272,86629.95838,66138.69772,90295.52868,71255.49823,123918.375,82889.59457,99320.78404,42136.61133,92547.94671,48185.9392,60142.38946,64135.50164,50038.22259,71904.11978,31824.41938,50764.03921,64910.1528,71357.16069,73118.22285,80319.26047,41970.18719,35505.46932,60936.4996
LPC.18:1/0:0(d7)__Np,LPC 18:1/0:0(d7),C26 H45 D7 N O7 P,Negative Phase,528.3921,2.57,1185012.739,1648957.083,1880953.56,1317420.456,1531334.803,2081253.427,1832745.519,1478183.237,1852990.665,1625533.891,2205805.858,1959577.344,1968214.066,1859525.893,1850409.591,2080559.249,1178893.889,1618821.225,918038.3161,1851241.326,1173629.524,1357692.274,2446080.598,1480448.879,1088471.405,1222021.943,1256671.374
